#           x                  Y_DM                       Y_eq_DM                  Y_Coannihilator                       Y_eq_Coannihilator
2.889131146682614144e+02   1.539907226902725448e-13   4.506798562389069460e-125   1.472290686556514845e-15   4.308907337835299936e-127
2.889931146682613985e+02   1.539930425220330366e-13   4.162020070487688569e-125   1.469959104475936519e-15   3.972906294646497135e-127
2.890731146682613826e+02   1.539953587224951508e-13   3.843617337967442741e-125   1.467631179664391879e-15   3.663105606481851066e-127
2.891531146682613667e+02   1.539976712969901483e-13   3.549572637304188420e-125   1.465306906721376838e-15   3.377462280896077116e-127
2.892331146682613507e+02   1.539999802511486278e-13   3.278022593149359311e-125   1.462986279951782468e-15   3.114092626748772076e-127
2.893131146682613348e+02   1.540022855905174301e-13   3.027246374893051278e-125   1.460669293746486667e-15   2.871259832967438982e-127
2.893931146682613189e+02   1.540045873206315314e-13   2.795654792442046127e-125   1.458355942503267695e-15   2.647362515818454094e-127
2.894731146682613030e+02   1.540068854470187642e-13   2.581780226122121904e-125   1.456046220628777908e-15   2.440924159171815798e-127
2.895531146682612871e+02   1.540091799752043608e-13   2.384267326898981475e-125   1.453740122537472875e-15   2.250583378129165521e-127
2.896331146682612712e+02   1.540114709106998207e-13   2.201864427992775190e-125   1.451437642652345611e-15   2.075084941821788587e-127
2.897131146682612552e+02   1.540137582590119739e-13   2.033415613468562397e-125   1.449138775404574947e-15   1.913271496180357906e-127
2.897931146682612393e+02   1.540160420256334631e-13   1.877853393547648096e-125   1.446843515233433030e-15   1.764075932101706869e-127
2.898731146682612234e+02   1.540183222160545078e-13   1.734191940228872664e-125   1.444551856586714466e-15   1.626514348689860861e-127
2.899531146682612075e+02   1.540205988357611371e-13   1.601520840359080304e-125   1.442263793920200880e-15   1.499679565171254177e-127
2.900331146682611916e+02   1.540228718902223406e-13   1.478999326570554965e-125   1.439979321697874305e-15   1.382735138705203876e-127
2.901131146682611757e+02   1.540251413849034475e-13   1.365850949530985775e-125   1.437698434391948142e-15   1.274909848642717772e-127
2.901931146682611597e+02   1.540274073252604219e-13   1.261358657747744690e-125   1.435421126482791232e-15   1.175492610864486708e-127
2.902731146682611438e+02   1.540296697167433461e-13   1.164860253750487426e-125   1.433147392458958232e-15   1.083827788663926144e-127
2.903531146682611279e+02   1.540319285647927095e-13   1.075744197860930186e-125   1.430877226817142671e-15   9.993108692559228477e-128
2.904331146682611120e+02   1.540341838748441553e-13   9.934457329609601154e-126   1.428610624062208902e-15   9.213844774027086528e-128
2.905131146682610961e+02   1.540364357240065523e-13   9.174433057041437174e-126   1.426347507017631130e-15   8.495346998711545152e-128
2.905931146682610802e+02   1.540386839740597822e-13   8.472552614940089068e-126   1.424088013840098167e-15   7.832876964852663912e-128
2.906731146682610643e+02   1.540409287025131271e-13   7.824367922870940624e-126   1.421832066965260473e-15   7.222065754273953720e-128
2.907531146682610483e+02   1.540431699145456544e-13   7.225771178807390424e-126   1.419579661151569631e-15   6.658885121840623080e-128
2.908331146682610324e+02   1.540454076156254198e-13   6.672968828249527660e-126   1.417330790869396853e-15   6.139620931387637189e-128
2.909131146682610165e+02   1.540476418111368976e-13   6.162457524639742578e-126   1.415085450673440019e-15   5.660848662956992548e-128
2.909931146682610006e+02   1.540498725064554490e-13   5.691001928748705530e-126   1.412843635124637296e-15   5.219410829831026950e-128
2.910731146682609847e+02   1.540520997069528760e-13   5.255614206357145915e-126   1.410605338792924397e-15   4.812396156463372362e-128
2.911531146682609688e+02   1.540543234179919183e-13   4.853535094320051577e-126   1.408370556255604211e-15   4.437120379987240814e-128
2.912331146682609528e+02   1.540565436449256974e-13   4.482216415037459962e-126   1.406139282098576038e-15   4.091108548724133429e-128
2.913131146682609369e+02   1.540587603931008728e-13   4.139304928533610596e-126   1.403911510915433138e-15   3.772078700951171879e-128
2.913931146682609210e+02   1.540609736678544357e-13   3.822627419821842707e-126   1.401687237307861299e-15   3.477926816315029263e-128
2.914731146682609051e+02   1.540631834745172430e-13   3.530176927059779380e-126   1.399466455885550883e-15   3.206712940654111691e-128
2.915531146682608892e+02   1.540653898184103572e-13   3.260100023227807749e-126   1.397249161266166845e-15   2.956648392736124143e-128
2.916331146682608733e+02   1.540675927048497666e-13   3.010685070739460876e-126   1.395035348075378316e-15   2.726083968549876268e-128
2.917131146682608573e+02   1.540697921391400750e-13   2.780351374557160842e-126   1.392825010946784849e-15   2.513499065368336672e-128
2.917931146682608414e+02   1.540719881265827811e-13   2.567639165080120197e-126   1.390618144521990171e-15   2.317491653864891406e-128
2.918731146682608255e+02   1.540741806724684530e-13   2.371200347329015252e-126   1.388414743450513244e-15   2.136769032156731261e-128
2.919531146682608096e+02   1.540763697820811210e-13   2.189789957807669703e-126   1.386214802389818240e-15   1.970139300805390776e-128
2.920331146682607937e+02   1.540785554606966869e-13   2.022258274906139924e-126   1.384018316005210409e-15   1.816503502558317903e-128
2.921131146682607778e+02   1.540807377835293396e-13   1.867543532850807290e-126   1.381825209191857448e-15   1.674848374999499087e-128
2.921931146682607618e+02   1.540829166158622354e-13   1.724665193031457244e-126   1.379635616439433578e-15   1.544239668315753702e-128
2.922731146682607459e+02   1.540850920331194382e-13   1.592717730067163925e-126   1.377449462262826629e-15   1.423815984118221056e-128
2.923531146682607300e+02   1.540872640403374904e-13   1.470864893234484924e-126   1.375266741574868063e-15   1.312783094684632284e-128
2.924331146682607141e+02   1.540894326428190773e-13   1.358334406893637847e-126   1.373087449007433967e-15   1.210408705167277695e-128
2.925131146682606982e+02   1.540915978457952427e-13   1.254413076330093606e-126   1.370911579273907906e-15   1.116017624221284927e-128
2.925931146682606823e+02   1.540937596544871351e-13   1.158442267997977037e-126   1.368739127094839452e-15   1.028987311211441294e-128
2.926731146682606663e+02   1.540959180741118387e-13   1.069813735524111274e-126   1.366570087198575678e-15   9.487437706298192207e-129
2.927531146682606504e+02   1.540980731098721753e-13   9.879657650225356265e-127   1.364404454321304339e-15   8.747577666532418639e-129
2.928331146682606345e+02   1.541002247669673062e-13   9.123796152926478161e-127   1.362242223207068078e-15   8.065413328761773604e-129
2.929131146682606186e+02   1.541023730505894003e-13   8.425762303427568838e-127   1.360083388607721230e-15   7.436445542031162305e-129
2.929931146682606027e+02   1.541045179659185852e-13   7.781132034064470185e-127   1.357927945282873031e-15   6.856525996786154686e-129
2.930731146682605868e+02   1.541066595181362509e-13   7.185819732128142245e-127   1.355775888000001799e-15   6.321829866880165885e-129
2.931531146682605709e+02   1.541087977124114431e-13   6.636052347433665524e-127   1.353627211534311364e-15   5.828830584875602110e-129
2.932331146682605549e+02   1.541109325538960673e-13   6.128345480675209064e-127   1.351481910668688866e-15   5.374276584293771627e-129
2.933131146682605390e+02   1.541130640477494758e-13   5.659481301038376135e-127   1.349339980193832744e-15   4.955169855438843343e-129
2.933931146682605231e+02   1.541151921991141076e-13   5.226488153132661484e-127   1.347201414908411496e-15   4.568746173382583201e-129
2.934731146682605072e+02   1.541173170131299027e-13   4.826621724011977503e-127   1.345066209618316825e-15   4.212456867715352780e-129
2.935531146682604913e+02   1.541194384949266279e-13   4.457347650937008303e-127   1.342934359137783428e-15   3.883952013853561440e-129
2.936331146682604754e+02   1.541215566496251896e-13   4.116325459663080530e-127   1.340805858288168823e-15   3.581064935041516172e-129
2.937131146682604594e+02   1.541236715502565886e-13   3.801393731468546572e-127   1.338680633985361952e-15   3.301797912858194652e-129
2.937931146682604435e+02   1.541257830658573686e-13   3.510556404925123520e-127   1.336558817137990927e-15   3.044309011984099104e-129
2.938731146682604276e+02   1.541278912698230472e-13   3.241970125602346770e-127   1.334440334291838367e-15   2.806899932346865165e-129
2.939531146682604117e+02   1.541299961670366608e-13   2.993932563539045606e-127   1.332325180510635164e-15   2.588004808533529898e-129
2.940331146682603958e+02   1.541320977626544314e-13   2.764871624447377239e-127   1.330213350582562106e-15   2.386179882601485534e-129
2.941131146682603799e+02   1.541341960617530893e-13   2.553335486278587012e-127   1.328104839376474225e-15   2.200093982189357113e-129
2.941931146682603639e+02   1.541362910694033818e-13   2.357983398009897256e-127   1.325999641767375920e-15   2.028519741125581854e-129
2.942731146682603480e+02   1.541383827906681803e-13   2.177577182342204816e-127   1.323897752638214432e-15   1.870325504642726484e-129
2.943531146682603321e+02   1.541404712306018492e-13   2.010973388458893178e-127   1.321799166879533538e-15   1.724467865810796501e-129
2.944331146682603162e+02   1.541425563942509526e-13   1.857116045115585699e-127   1.319703879389486364e-15   1.589984783969748672e-129
2.945131146682603003e+02   1.541446382866551631e-13   1.715029968134992453e-127   1.317611885073821981e-15   1.465989239778237997e-129
2.945931146682602844e+02   1.541467169128508463e-13   1.583814579894295361e-127   1.315523178845913205e-15   1.351663385034616216e-129
2.946731146682602684e+02   1.541487922778617968e-13   1.462638201637066538e-127   1.313437755626658984e-15   1.246253148688968939e-129
2.947531146682602525e+02   1.541508643867023930e-13   1.350732782438086595e-127   1.311355610344512198e-15   1.149063263473471762e-129
2.948331146682602366e+02   1.541529332443845396e-13   1.247389031416536312e-127   1.309276737935521865e-15   1.059452680352129797e-129
2.949131146682602207e+02   1.541549988559153452e-13   1.151951922348476959e-127   1.307201133343221324e-15   9.768303405484795375e-130
2.949931146682602048e+02   1.541570612262859136e-13   1.063816542189507786e-127   1.305128791518837278e-15   9.006512772683636525e-130
2.950731146682601889e+02   1.541591203604863897e-13   9.824242571979181753e-128   1.303059707420941514e-15   8.304130214079038930e-130
2.951531146682601729e+02   1.541611762634966441e-13   9.072591723613328529e-128   1.300993876015674151e-15   7.656522875435551416e-130
2.952331146682601570e+02   1.541632289402902365e-13   8.378448616885925718e-128   1.298931292276687826e-15   7.059419183474587785e-130
2.953131146682601411e+02   1.541652784619262680e-13   7.737413486451622584e-128   1.296871885095111741e-15   6.508880672768493565e-130
2.953931146682601252e+02   1.541673247009435469e-13   7.145423175955513581e-128   1.294815781878119427e-15   6.001276009569275976e-130
2.954731146682601093e+02   1.541693677287573606e-13   6.598725385802372981e-128   1.292762911155858519e-15   5.533257041265566139e-130
2.955531146682600934e+02   1.541714075501075895e-13   6.093854891064917959e-128   1.290713268138052617e-15   5.101736713499052745e-130
2.956331146682600775e+02   1.541734441700013924e-13   5.627611578811005537e-128   1.288666847765836530e-15   4.703868709314909918e-130
2.957131146682600615e+02   1.541754775933659819e-13   5.197040165659572191e-128   1.286623645058580539e-15   4.337028676056225006e-130
2.957931146682600456e+02   1.541775078251249356e-13   4.799411467023560261e-128   1.284583655041948855e-15   3.998796916194048121e-130
2.958731146682600297e+02   1.541795348701929704e-13   4.432205099331536623e-128   1.282546872749247580e-15   3.686942427936099253e-130
2.959531146682600138e+02   1.541815587334772303e-13   4.093093505601220524e-128   1.280513293221181544e-15   3.399408190359359155e-130
2.960331146682599979e+02   1.541835794198772611e-13   3.779927203124568239e-128   1.278482911505854697e-15   3.134297596019225767e-130
2.961131146682599820e+02   1.541855969342888975e-13   3.490721159769307118e-128   1.276455722658716072e-15   2.889861941555418862e-130
2.961931146682599660e+02   1.541876112815981042e-13   3.223642212554166832e-128   1.274431721742870205e-15   2.664488893793545114e-130
2.962731146682599501e+02   1.541896224666816067e-13   2.976997448760609477e-128   1.272410903828321204e-15   2.456691855270040314e-130
2.963531146682599342e+02   1.541916304944118391e-13   2.749223475943754515e-128   1.270393263992769700e-15   2.265100159049175644e-130
2.964331146682599183e+02   1.541936353696520215e-13   2.538876512838713145e-128   1.268378797321085294e-15   2.088450028158322446e-130
2.965131146682599024e+02   1.541956370972616382e-13   2.344623238360919386e-128   1.266367498905739447e-15   1.925576240020494802e-130
2.965931146682598865e+02   1.541976356820893943e-13   2.165232340703540713e-128   1.264359363846265500e-15   1.775404440905501018e-130
2.966731146682598705e+02   1.541996311289758664e-13   1.999566712971904048e-128   1.262354387249595522e-15   1.636944059713620559e-130
2.967531146682598546e+02   1.542016234427577187e-13   1.846576245892372162e-128   1.260352564229994045e-15   1.509281774353828861e-130
2.968331146682598387e+02   1.542036126282670712e-13   1.705291171917161758e-128   1.258353889909043071e-15   1.391575487625721955e-130
2.969131146682598228e+02   1.542055987546318934e-13   1.574815918541032270e-128   1.256358295106642436e-15   1.283048772873614270e-130
2.969931146682598069e+02   1.542075816978167453e-13   1.454323431873061875e-128   1.254365903809487859e-15   1.182985752779660959e-130
2.970731146682597910e+02   1.542095615272989166e-13   1.343049934486979054e-128   1.252376646485013952e-15   1.090726377519485294e-130
2.971531146682597750e+02   1.542115382476836132e-13   1.240290084325851923e-128   1.250390518485325034e-15   1.005662071137658925e-130
2.972331146682597591e+02   1.542135118638281735e-13   1.145392503978690810e-128   1.248407514899963523e-15   9.272317174288399143e-131
2.973131146682597432e+02   1.542154823805168559e-13   1.057755651993818987e-128   1.246427630895190534e-15   8.549179588499136378e-131
2.973931146682597273e+02   1.542174498025327324e-13   9.768240100616049942e-129   1.244450861642894521e-15   7.882437840514655722e-131
2.974731146682597114e+02   1.542194141346416839e-13   9.020845619010395589e-129   1.242477202322902046e-15   7.267693815237719367e-131
2.975531146682596955e+02   1.542213753816102985e-13   8.330635415333910839e-129   1.240506648121802774e-15   6.700892386026476071e-131
2.976331146682596795e+02   1.542233335481987268e-13   7.693234303334951730e-129   1.238539194233680946e-15   6.178294667041702080e-131
2.977131146682596636e+02   1.542252886391532861e-13   7.104601838259096496e-129   1.236574835859605766e-15   5.696453351447178936e-131
2.977931146682596477e+02   1.542272406592174667e-13   6.561006706492776573e-129   1.234613568208075146e-15   5.252189972816100738e-131
2.978731146682596318e+02   1.542291896131310476e-13   6.059003074568939929e-129   1.232655386494638230e-15   4.842573939760924372e-131
2.979531146682596159e+02   1.542311355056212621e-13   5.595408747633109113e-129   1.230700285941815127e-15   4.464903205512455899e-131
2.980331146682596000e+02   1.542330783414084014e-13   5.167284998936086663e-129   1.228748261779425474e-15   4.116686444950647031e-131
2.981131146682595841e+02   1.542350181252072536e-13   4.771917942510428331e-129   1.226799309244573645e-15   3.795626621530559844e-131
2.981931146682595681e+02   1.542369548617280125e-13   4.406801330968378287e-129   1.224853423581296917e-15   3.499605835716750251e-131
2.982731146682595522e+02   1.542388885556703707e-13   4.069620669391112069e-129   1.222910600040800750e-15   3.226671354994005997e-131
2.983531146682595363e+02   1.542408192117297796e-13   3.758238544620604314e-129   1.220970833881419342e-15   2.975022733309059274e-131
2.984331146682595204e+02   1.542427468345921488e-13   3.470681076968465555e-129   1.219034120368563169e-15   2.742999934988034556e-131
2.985131146682595045e+02   1.542446714915040209e-13   3.205125408470013791e-129   1.217100392205386213e-15   2.529072384797767712e-131
2.985931146682594886e+02   1.542465930617805067e-13   2.959888148381409624e-129   1.215169770037203691e-15   2.331828871927715660e-131
2.986731146682594726e+02   1.542485116130078513e-13   2.733414702684715010e-129   1.213242186223185799e-15   2.149968241301321144e-131
2.987531146682594567e+02   1.542504271496531026e-13   2.524269419968595636e-129   1.211317636253747445e-15   1.982290810818544187e-131
2.988331146682594408e+02   1.542523396764349363e-13   2.331126491226593230e-129   1.209396115363010122e-15   1.827690457919248227e-131
2.989131146682594249e+02   1.542542491979965245e-13   2.152761545893287297e-129   1.207477618859670287e-15   1.685147323271664621e-131
2.989931146682594090e+02   1.542561557189796257e-13   1.988043890851451048e-129   1.205562142058305754e-15   1.553721083460436666e-131
2.990731146682593931e+02   1.542580592440115087e-13   1.835929343218527191e-129   1.203649680280956956e-15   1.432544748302356800e-131
2.991531146682593771e+02   1.542599597777216638e-13   1.695453611484204207e-129   1.201740228856253882e-15   1.320818941875618245e-131
2.992331146682593612e+02   1.542618573247243843e-13   1.565726183046343912e-129   1.199833783120251080e-15   1.217806629544312114e-131
2.993131146682593453e+02   1.542637518896313134e-13   1.445924679402191773e-129   1.197930338415744903e-15   1.122828256193752775e-131
2.993931146682593294e+02   1.542656434770458141e-13   1.335289643215854572e-129   1.196029890092576625e-15   1.035257263612112772e-131
2.994731146682593135e+02   1.542675320915692301e-13   1.233119724220322693e-129   1.194132433507594774e-15   9.545159574493585587e-132
2.995531146682592976e+02   1.542694177377874306e-13   1.138767233440232046e-129   1.192237964024541142e-15   8.800716964926006902e-132
2.996331146682592816e+02   1.542713004202858812e-13   1.051634037556058708e-129   1.190346477014164775e-15   8.114333791222344104e-132
2.997131146682592657e+02   1.542731801436422721e-13   9.711677673863032723e-130   1.188457967854146047e-15   7.481482037734673204e-132
2.997931146682592498e+02   1.542750569124290180e-13   8.968583164552184190e-130   1.186572431929108884e-15   6.897986820351210122e-132
2.998731146682592339e+02   1.542769307312060125e-13   8.282346074522471704e-130   1.184689864630558642e-15   6.359998846839527019e-132
2.999531146682592180e+02   1.542788016045304483e-13   7.648616060873322659e-130   1.182810261356880730e-15   5.863969024890979198e-132
3.000331146682592021e+02   1.542806695369516672e-13   7.063375634143124107e-130   1.180933617513556557e-15   5.406625050380788662e-132
3.001131146682591861e+02   1.542825345938822176e-13   6.522914691427314712e-130   1.179059867641812241e-15   4.984949821412351497e-132
3.001931146682591702e+02   1.542843966578963040e-13   6.023806997957085232e-130   1.177189129124098415e-15   4.596161535769166977e-132
3.002731146682591543e+02   1.542862557947450916e-13   5.562888468065097831e-130   1.175321336165997645e-15   4.237695340487597369e-132
3.003531146682591384e+02   1.542881120087565868e-13   5.137237107869919723e-130   1.173456484392421878e-15   3.907186412514163910e-132
3.004331146682591225e+02   1.542899653045138570e-13   4.744154492543388556e-130   1.171594569177978674e-15   3.602454358838384442e-132
3.005131146682591066e+02   1.542918156865256020e-13   4.381148660752127540e-130   1.169735585970254499e-15   3.321488833206749809e-132
3.005931146682590906e+02   1.542936631592933523e-13   4.045918317846804555e-130   1.167879530222435349e-15   3.062436274537916125e-132
3.006731146682590747e+02   1.542955077273134889e-13   3.736338247668440861e-130   1.166026397394568932e-15   2.823587679565972138e-132
3.007531146682590588e+02   1.542973493950730022e-13   3.450445840501654007e-130   1.164176182953895787e-15   2.603367329057470357e-132
3.008331146682590429e+02   1.542991881670547678e-13   3.186428651779488149e-130   1.162328882374211297e-15   2.400322393232562379e-132
3.009131146682590270e+02   1.543010240477338106e-13   2.942612912677865961e-130   1.160484491136172751e-15   2.213113347830487893e-132
3.009931146682590111e+02   1.543028570415832117e-13   2.717452919771266007e-130   1.158643004727262465e-15   2.040505137597233223e-132
3.010731146682589952e+02   1.543046871530611839e-13   2.509521236493227340e-130   1.156804418641677344e-15   1.881359028908095485e-132
3.011531146682589792e+02   1.543065143866247029e-13   2.317499644290870453e-130   1.154968728380427287e-15   1.734625097782104657e-132
3.012331146682589633e+02   1.543083387467220354e-13   2.140170786114693289e-130   1.153135929451266758e-15   1.599335303736604317e-132
3.013131146682589474e+02   1.543101602377953645e-13   1.976410449273270152e-130   1.151306017368708394e-15   1.474597103794491088e-132
3.013931146682589315e+02   1.543119788642813954e-13   1.825180438735202075e-130   1.149478987654009590e-15   1.359587564519642407e-132
3.014731146682589156e+02   1.543137946306104214e-13   1.685521995703230372e-130   1.147654835835100322e-15   1.253547933241013996e-132
3.015531146682588997e+02   1.543156075412020073e-13   1.556549719741797792e-130   1.145833557446801858e-15   1.155778632655322938e-132
3.016331146682588837e+02   1.543174176004749859e-13   1.437445955931094929e-130   1.144015148030553023e-15   1.065634645789436396e-132
3.017131146682588678e+02   1.543192248720507746e-13   1.327455611468352997e-130   1.142199543921441943e-15   9.825212608806772518e-133
3.017931146682588519e+02   1.543210292416903742e-13   1.225881368859237481e-130   1.140386859315949671e-15   9.058901481059672548e-133
3.018731146682588360e+02   1.543228307733438226e-13   1.132079265356093622e-130   1.138577030222087416e-15   8.352357422795303549e-133
3.019531146682588201e+02   1.543246294712115958e-13   1.045454610621301711e-130   1.136770052395176282e-15   7.700919076573085058e-133
3.020331146682588042e+02   1.543264253397414053e-13   9.654582167379492989e-131   1.134965921346752139e-15   7.100288628490515220e-133
3.021131146682587882e+02   1.543282183833079581e-13   8.915829166699065896e-131   1.133164632659107536e-15   6.546503455506851826e-133
3.021931146682587723e+02   1.543300086062839670e-13   8.233603491018207251e-131   1.131366181920208907e-15   6.035909983959242081e-133
3.022731146682587564e+02   1.543317960130312395e-13   7.603579892780501876e-131   1.129570564724841795e-15   5.565139586816090343e-133
3.023531146682587405e+02   1.543335806079082006e-13   7.021764070189310123e-131   1.127777776674439276e-15   5.131086360674835954e-133
3.024331146682587246e+02   1.543353623952641119e-13   6.484467345327775901e-131   1.125987813377034039e-15   4.730886635906835424e-133
3.025131146682587087e+02   1.543371413794424036e-13   5.988283279719030262e-131   1.124200670447276129e-15   4.361900084785243688e-133
3.025931146682586927e+02   1.543389175647801951e-13   5.530066079090516301e-131   1.122416343506415403e-15   4.021692302972650358e-133
3.026731146682586768e+02   1.543406909556080930e-13   5.106910650447907522e-131   1.120634828182295606e-15   3.708018749464266482e-133
3.027531146682586609e+02   1.543424615562523619e-13   4.716134185038013627e-131   1.118856120109294617e-15   3.418809939043192809e-133
3.028331146682586450e+02   1.543442293710309615e-13   4.355259150452394822e-131   1.117080214928544546e-15   3.152157789567881284e-133
3.029131146682586291e+02   1.543459944042544800e-13   4.021997584056006852e-131   1.115307108287599025e-15   2.906303034025777005e-133
3.029931146682586132e+02   1.543477566602280280e-13   3.714236588174142150e-131   1.113536795840451552e-15   2.679623614316699688e-133
3.030731146682585972e+02   1.543495161432499257e-13   3.430024935088852693e-131   1.111769273247771755e-15   2.470623980201851275e-133
3.031531146682585813e+02   1.543512728576131920e-13   3.167560696931144903e-131   1.110004536176894745e-15   2.277925222824629823e-133
3.032331146682585654e+02   1.543530268076028435e-13   2.925179822052006607e-131   1.108242580301476376e-15   2.100255977716352957e-133
3.033131146682585495e+02   1.543547780547574019e-13   2.701345585455116122e-131   1.106483343704680508e-15   1.936444037277559958e-133
3.033931146682585336e+02   1.543565264882698548e-13   2.494638846414746394e-131   1.104726937475380110e-15   1.785408617401798936e-133
3.034731146682585177e+02   1.543582721703605015e-13   2.303749051519212008e-131   1.102973299379958732e-15   1.646153227226892464e-133
3.035531146682585018e+02   1.543600151050954215e-13   2.127465926105499867e-131   1.101222425300995136e-15   1.517759094976222728e-133
3.036331146682584858e+02   1.543617552967919938e-13   1.964671801414464421e-131   1.099474310882732305e-15   1.399379106521069977e-133
3.037131146682584699e+02   1.543634927496949715e-13   1.814334528825928093e-131   1.097728951838705380e-15   1.290232216677317914e-133
3.037931146682584540e+02   1.543652274680483759e-13   1.675500936254549664e-131   1.095986343887893433e-15   1.189598296368268291e-133
3.038731146682584381e+02   1.543669594560847423e-13   1.547290785224176790e-131   1.094246482755905121e-15   1.096813381660664100e-133
3.039531146682584222e+02   1.543686887180340818e-13   1.428891190312266887e-131   1.092509364174816974e-15   1.011265293332001435e-133
3.040331146682584063e+02   1.543704152581189584e-13   1.319551465587045546e-131   1.090774983883070247e-15   9.323895980715103952e-134
3.041131146682583903e+02   1.543721390805527731e-13   1.218578365366786123e-131   1.089043337625763985e-15   8.596658846712494543e-134
3.041931146682583744e+02   1.543738601895473361e-13   1.125331689130366845e-131   1.087314421154068503e-15   7.926143306402240164e-134
3.042731146682583585e+02   1.543755785893043604e-13   1.039220222716635151e-131   1.085588230225794748e-15   7.307925365932479349e-134
3.043531146682583426e+02   1.543772942840208386e-13   9.596979900819567330e-132   1.083864760605032013e-15   6.737926075289943767e-134
3.044331146682583267e+02   1.543790072778859124e-13   8.862607918540425114e-132   1.082144008062441000e-15   6.212384617436046926e-134
3.045131146682583108e+02   1.543807175750876631e-13   8.184430087381958558e-132   1.080425968374909283e-15   5.727833496255906309e-134
3.045931146682582948e+02   1.543824251798009952e-13   7.558146495111356058e-132   1.078710637325775152e-15   5.281075659641738497e-134
3.046731146682582789e+02   1.543841300961991722e-13   6.979786248880407721e-132   1.076998010704522909e-15   4.869163406780929276e-134
3.047531146682582630e+02   1.543858323284469253e-13   6.445682299803645280e-132   1.075288084307357756e-15   4.489378940506212909e-134
3.048331146682582471e+02   1.543875318807027504e-13   5.952448193842849242e-132   1.073580853936562476e-15   4.139216436398093093e-134
3.049131146682582312e+02   1.543892288134705626e-13   5.496956601608198962e-132   1.071876259387475597e-15   3.816365510356996474e-134
3.049931146682582153e+02   1.543909230183290917e-13   5.076319490963524815e-132   1.070174408709346830e-15   3.518695975571435129e-134
3.050731146682581993e+02   1.543926145557525914e-13   4.687869816737561914e-132   1.068475241383650420e-15   3.244243788323020047e-134
3.051531146682581834e+02   1.543943034296993261e-13   4.329144611460655834e-132   1.066778753416549461e-15   2.991198089909513249e-134
3.052331146682581675e+02   1.543959896443583111e-13   3.997869369928014419e-132   1.065084940581498405e-15   2.757889259198447979e-134
3.053131146682581516e+02   1.543976732038532822e-13   3.691943628592857577e-132   1.063393798719588836e-15   2.542777896991106708e-134
3.053931146682581357e+02   1.543993541122968173e-13   3.409427648367292353e-132   1.061705323677125723e-15   2.344444669523727075e-134
3.054731146682581198e+02   1.544010323737974555e-13   3.148530116403843095e-132   1.060019511306913263e-15   2.161580944100682577e-134
3.055531146682581038e+02   1.544027079924606815e-13   2.907596788890368945e-132   1.058336357468032813e-15   1.992980155080073472e-134
3.056331146682580879e+02   1.544043809723835736e-13   2.685100002856665370e-132   1.056655858025809372e-15   1.837529843250421403e-134
3.057131146682580720e+02   1.544060513176582627e-13   2.479628990500200381e-132   1.054978008851761282e-15   1.694204316079458151e-134
3.057931146682580561e+02   1.544077190323681705e-13   2.289880934625998262e-132   1.053302805823872983e-15   1.562057880412771934e-134
3.058731146682580402e+02   1.544093841205915941e-13   2.114652708494107813e-132   1.051630244825932563e-15   1.440218602973831961e-134
3.059531146682580243e+02   1.544110465864030950e-13   1.952833247706837028e-132   1.049960321748406015e-15   1.327882557504856689e-134
3.060331146682580084e+02   1.544127064338691564e-13   1.803396505774948717e-132   1.048293032487757832e-15   1.224308520590046244e-134
3.061131146682579924e+02   1.544143636670501779e-13   1.665394948702195884e-132   1.046628372946484530e-15   1.128813081170522505e-134
3.061931146682579765e+02   1.544160182899995161e-13   1.537953547344829614e-132   1.044966339033637666e-15   1.040766131485818335e-134
3.062731146682579606e+02   1.544176703067649237e-13   1.420264229458402181e-132   1.043306926664200636e-15   9.595867096917720738e-135
3.063531146682579447e+02   1.544193197213918055e-13   1.311580756258461387e-132   1.041650131759433999e-15   8.847391667289813875e-135
3.064331146682579288e+02   1.544209665379118341e-13   1.211213991013006190e-132   1.039995950246707647e-15   8.157296321513019244e-135
3.065131146682579129e+02   1.544226108146657541e-13   1.118527529669973441e-132   1.038344323583248844e-15   7.521027555981674601e-135
3.065931146682578969e+02   1.544242524466885665e-13   1.032933665818159297e-132   1.036695356860207686e-15   6.934387024124084757e-135
3.066731146682578810e+02   1.544258914927976394e-13   9.538896643996457427e-133   1.035048991232337711e-15   6.393503835822762693e-135
3.067531146682578651e+02   1.544275279568289320e-13   8.808943205491468474e-133   1.033405222825762907e-15   5.894809017314853810e-135
3.068331146682578492e+02   1.544291618428480441e-13   8.134847817433623920e-133   1.031764047539386925e-15   5.435011963075886658e-135
3.069131146682578333e+02   1.544307931548515849e-13   7.512336131127421107e-133   1.030125461338465294e-15   5.011078724327101529e-135
3.069931146682578174e+02   1.544324218968363907e-13   6.937460873096769303e-133   1.028489460192915908e-15   4.620211990911223564e-135
3.070731146682578014e+02   1.544340480727878373e-13   6.406576817507657604e-133   1.026856040079399845e-15   4.259832634482136405e-135
3.071531146682577855e+02   1.544356716866884985e-13   5.916317673655411212e-133   1.025225196980200985e-15   3.927562691218292674e-135
3.072331146682577696e+02   1.544372927425150661e-13   5.463574741981445074e-133   1.023596926884109538e-15   3.621209671803051762e-135
3.073131146682577537e+02   1.544389112442375933e-13   5.045477203296827418e-133   1.021971225785737504e-15   3.338752095139418983e-135
3.073931146682577378e+02   1.544405271958192919e-13   4.659373916244167076e-133   1.020348089685820617e-15   3.078326150365584234e-135
