#           x                  Y_DM                       Y_eq_DM                  Y_Partner                       Y_eq_Partner
3.502702792398830525e+02   1.542772111196169390e-13   1.354415869740415877e-151   4.323832365621631033e-16   3.795937925558552149e-154
3.503102792398830729e+02   1.542775546309114878e-13   1.301530586277007426e-151   4.320384354463624491e-16   3.644802634066378933e-154
3.503502792398830934e+02   1.542778978691171335e-13   1.250710267035784317e-151   4.316939085224378430e-16   3.499684727153177473e-154
3.503902792398831139e+02   1.542782408344495821e-13   1.201874284164783898e-151   4.313496555735456215e-16   3.360344628042373808e-154
3.504302792398831343e+02   1.542785835277393465e-13   1.154945157940771440e-151   4.310056757677090951e-16   3.226552298383583843e-154
3.504702792398831548e+02   1.542789259479706514e-13   1.109848433851468495e-151   4.306619701197961913e-16   3.098086858497007397e-154
3.505102792398831753e+02   1.542792680959748680e-13   1.066512564477009108e-151   4.303185377973574463e-16   2.974736222737008611e-154
3.505502792398831957e+02   1.542796099719665158e-13   1.024868795983252785e-151   4.299753785844333618e-16   2.856296749373587988e-154
3.505902792398832162e+02   1.542799515761603923e-13   9.848510590468817792e-152   4.296324922650037466e-16   2.742572904412963479e-154
3.506302792398832366e+02   1.542802929087712443e-13   9.463958640392434024e-152   4.292898786232897026e-16   2.633376938801752945e-154
3.506702792398832571e+02   1.542806339700135662e-13   9.094422003026840802e-152   4.289475374436057126e-16   2.528528578482466354e-154
3.507102792398832776e+02   1.542809747601020293e-13   8.739314393595568835e-152   4.286054685105341274e-16   2.427854726790241008e-154
3.507502792398832980e+02   1.542813152792504463e-13   8.398072419003788425e-152   4.282636716087258792e-16   2.331189178695822500e-154
3.507902792398833185e+02   1.542816555276727563e-13   8.070154684035743491e-152   4.279221465230991762e-16   2.238372346427603383e-154
3.508302792398833390e+02   1.542819955055827217e-13   7.755040932450183077e-152   4.275808930386430269e-16   2.149250996015281585e-154
3.508702792398833594e+02   1.542823352131941806e-13   7.452231221611221184e-152   4.272399109405867956e-16   2.063677994324430756e-154
3.509102792398833799e+02   1.542826746507207944e-13   7.161245129345215810e-152   4.268992000143296986e-16   1.981512066161082795e-154
3.509502792398834004e+02   1.542830138183754925e-13   6.881620991765557808e-152   4.265587600453632487e-16   1.902617561046751759e-154
3.509902792398834208e+02   1.542833527163714566e-13   6.612915170856144997e-152   4.262185908194450021e-16   1.826864229279943340e-154
3.510302792398834413e+02   1.542836913449217422e-13   6.354701350651683240e-152   4.258786921224276713e-16   1.754127006911778310e-154
3.510702792398834617e+02   1.542840297042393797e-13   6.106569860898302664e-152   4.255390637403316018e-16   1.684285809283481835e-154
3.511102792398834822e+02   1.542843677945366673e-13   5.868127027121504956e-152   4.251997054593914626e-16   1.617225332783614783e-154
3.511502792398835027e+02   1.542847056160259538e-13   5.638994546070424361e-152   4.248606170659859887e-16   1.552834864497479545e-154
3.511902792398835231e+02   1.542850431689198908e-13   5.418808885547599936e-152   4.245217983466851643e-16   1.491008099435433115e-154
3.512302792398835436e+02   1.542853804540351576e-13   5.207220707672127490e-152   4.241832484837107114e-16   1.431642965037476908e-154
3.512702792398835641e+02   1.542857174703738515e-13   5.003894314661297512e-152   4.238449684734649015e-16   1.374641452665286977e-154
3.513102792398835845e+02   1.542860542187535605e-13   4.808507116251456499e-152   4.235069574978267458e-16   1.319909455803126937e-154
3.513502792398836050e+02   1.542863906993848411e-13   4.620749117913248497e-152   4.231692153441615483e-16   1.267356614699712166e-154
3.513902792398836255e+02   1.542867269124800167e-13   4.440322429049305528e-152   4.228317417998313590e-16   1.216896167196522736e-154
3.514302792398836459e+02   1.542870628582498206e-13   4.266940790394212492e-152   4.224945366523311015e-16   1.168444805493927170e-154
3.514702792398836664e+02   1.542873985369059450e-13   4.100329119867002171e-152   4.221575996893977321e-16   1.121922538620983164e-154
3.515102792398836868e+02   1.542877339486593252e-13   3.940223076155672027e-152   4.218209306989336209e-16   1.077252560380038604e-154
3.515502792398837073e+02   1.542880690937204166e-13   3.786368639341504368e-152   4.214845294689564109e-16   1.034361122548992075e-154
3.515902792398837278e+02   1.542884039723003309e-13   3.638521707897735432e-152   4.211483957876526100e-16   9.931774131320293877e-155
3.516302792398837482e+02   1.542887385846093218e-13   3.496447711423351368e-152   4.208125294434212754e-16   9.536334394575703504e-155
3.516702792398837687e+02   1.542890729308574407e-13   3.359921238497621078e-152   4.204769302248249059e-16   9.156639159302412488e-155
3.517102792398837892e+02   1.542894070112550674e-13   3.228725679064963880e-152   4.201415979205228334e-16   8.792061562517895410e-155
3.517502792398838096e+02   1.542897408260126827e-13   3.102652880782853061e-152   4.198065323194114422e-16   8.441999699334967968e-155
3.517902792398838301e+02   1.542900743753395302e-13   2.981502818787548835e-152   4.194717332105492771e-16   8.105875629283083973e-155
3.518302792398838506e+02   1.542904076594456616e-13   2.865083278353802605e-152   4.191372003830907291e-16   7.783134422191603801e-155
3.518702792398838710e+02   1.542907406785402449e-13   2.753209549945069327e-152   4.188029336264492811e-16   7.473243242064220110e-155
3.519102792398838915e+02   1.542910734328330288e-13   2.645704136170458025e-152   4.184689327301325862e-16   7.175690467421088166e-155
3.519502792398839119e+02   1.542914059225329036e-13   2.542396470183521723e-152   4.181351974838121337e-16   6.889984846667684398e-155
3.519902792398839324e+02   1.542917381478487597e-13   2.443122645076166481e-152   4.178017276773958745e-16   6.615654687091093863e-155
3.520302792398839529e+02   1.542920701095837206e-13   2.347725153838348737e-152   4.174685225070842935e-16   6.352247076141275684e-155
3.520702792398839733e+02   1.542924018067581599e-13   2.256052639471056552e-152   4.171355829512465486e-16   6.099327133721260367e-155
3.521102792398839938e+02   1.542927332401745953e-13   2.167959654856114671e-152   4.168029082057453937e-16   5.856477294242428836e-155
3.521502792398840143e+02   1.542930644100416647e-13   2.083306432001902735e-152   4.164704980612505725e-16   5.623296617263888838e-155
3.521902792398840347e+02   1.542933953165676778e-13   2.001958660298856059e-152   4.161383523084246798e-16   5.399400125581035765e-155
3.522302792398840552e+02   1.542937259599605406e-13   1.923787273433018898e-152   4.158064707380643673e-16   5.184418169662268466e-155
3.522702792398840757e+02   1.542940563404283103e-13   1.848668244619554217e-152   4.154748531412257233e-16   4.977995817394754905e-155
3.523102792398840961e+02   1.542943864581785395e-13   1.776482389831396969e-152   4.151434993090334672e-16   4.779792268121839711e-155
3.523502792398841166e+02   1.542947163134188815e-13   1.707115178710861030e-152   4.148124090328700291e-16   4.589480290014308024e-155
3.523902792398841370e+02   1.542950459063565355e-13   1.640456552864230930e-152   4.144815821041860266e-16   4.406745679837543361e-155
3.524302792398841575e+02   1.542953752371991295e-13   1.576400751251061422e-152   4.141510183146685380e-16   4.231286744231316859e-155
3.524702792398841780e+02   1.542957043061533578e-13   1.514846142391198766e-152   4.138207174561409176e-16   4.062813801638864656e-155
3.525102792398841984e+02   1.542960331134264952e-13   1.455695063123292377e-152   4.134906793206155996e-16   3.901048704067507111e-155
3.525502792398842189e+02   1.542963616592250591e-13   1.398853663659032942e-152   4.131609037002189103e-16   3.745724377888617799e-155
3.525902792398842394e+02   1.542966899437555418e-13   1.344231758687269331e-152   4.128313903872395330e-16   3.596584382921179080e-155
3.526302792398842598e+02   1.542970179672246879e-13   1.291742684291809252e-152   4.125021391741781577e-16   3.453382489069813680e-155
3.526702792398842803e+02   1.542973457298385858e-13   1.241303160455901276e-152   4.121731498537191310e-16   3.315882269817775078e-155
3.527102792398843008e+02   1.542976732318034499e-13   1.192833158935276096e-152   4.118444222185691341e-16   3.183856711903514335e-155
3.527502792398843212e+02   1.542980004733248639e-13   1.146255776290109104e-152   4.115159560617606477e-16   3.057087840541183568e-155
3.527902792398843417e+02   1.542983274546090169e-13   1.101497111874513400e-152   4.111877511763712163e-16   2.935366359557960808e-155
3.528302792398843621e+02   1.542986541764446185e-13   1.058486150589952842e-152   4.108598067724375015e-16   2.818491305862466976e-155
3.528702792398843826e+02   1.542989806378700408e-13   1.017154650216608037e-152   4.105321238105464050e-16   2.706269717668040007e-155
3.529102792398844031e+02   1.542993068396746750e-13   9.774370331439252979e-153   4.102047015003354741e-16   2.598516315926331118e-155
3.529502792398844235e+02   1.542996327820632461e-13   9.392702823285897724e-153   4.098775396357471408e-16   2.495053198443493315e-155
3.529902792398844440e+02   1.542999584652408833e-13   9.025938413148640918e-153   4.095506380106267082e-16   2.395709546175591997e-155
3.530302792398844645e+02   1.543002838894125641e-13   8.673495181586782285e-153   4.092239964191142671e-16   2.300321341217590517e-155
3.530702792398844849e+02   1.543006090547827866e-13   8.334813931030434047e-153   4.088976146554193282e-16   2.208731096019004641e-155
3.531102792398845054e+02   1.543009339615560236e-13   8.009357298583317790e-153   4.085714925139801715e-16   2.120787593382402750e-155
3.531502792398845259e+02   1.543012586099366467e-13   7.696608903466505080e-153   4.082456297893980757e-16   2.036345636812288559e-155
3.531902792398845463e+02   1.543015830001290530e-13   7.396072527750753401e-153   4.079200262763646931e-16   1.955265810803648328e-155
3.532302792398845668e+02   1.543019071323371851e-13   7.107271329077538982e-153   4.075946817698253444e-16   1.877414250675532162e-155
3.532702792398845872e+02   1.543022310067646828e-13   6.829747084119849823e-153   4.072695960647919595e-16   1.802662421566784572e-155
3.533102792398846077e+02   1.543025546236155139e-13   6.563059461582468383e-153   4.069447689565315170e-16   1.730886906232603129e-155
3.533502792398846282e+02   1.543028779830931414e-13   6.306785323588405462e-153   4.066202002404002846e-16   1.661969201288200912e-155
3.533902792398846486e+02   1.543032010854009273e-13   6.060518054343129783e-153   4.062958897119147183e-16   1.595795521565891653e-155
3.534302792398846691e+02   1.543035239307419056e-13   5.823866915011488864e-153   4.059718371667991386e-16   1.532256612261380128e-155
3.534702792398846896e+02   1.543038465193194382e-13   5.596456423783946934e-153   4.056480424009130572e-16   1.471247568558825015e-155
3.535102792398847100e+02   1.543041688513363066e-13   5.377925760148475606e-153   4.053245052102995934e-16   1.412667662437844078e-155
3.535502792398847305e+02   1.543044909269955194e-13   5.167928192423109638e-153   4.050012253911159059e-16   1.356420176375631593e-155
3.535902792398847510e+02   1.543048127464992017e-13   4.966130527640872561e-153   4.046782027396537528e-16   1.302412243670431899e-155
3.536302792398847714e+02   1.543051343106176856e-13   4.772212582914351778e-153   4.043554364795337341e-16   1.250554695122825204e-155
3.536702792398847919e+02   1.543054556184120374e-13   4.585866677441238585e-153   4.040329275538541490e-16   1.200761911819810382e-155
3.537102792398848123e+02   1.543057766706578145e-13   4.406797144344890784e-153   4.037106751858106971e-16   1.152951683782001348e-155
3.537502792398848328e+02   1.543060974675571674e-13   4.234719861575471404e-153   4.033886791725492759e-16   1.107045074237262060e-155
3.537902792398848533e+02   1.543064180093119686e-13   4.069361801127415519e-153   4.030669393111182598e-16   1.062966289298958208e-155
3.538302792398848737e+02   1.543067382961237375e-13   3.910460595858081314e-153   4.027454553988578030e-16   1.020642552832842399e-155
3.538702792398848942e+02   1.543070583281938923e-13   3.757764123220320484e-153   4.024242272331738312e-16   9.800039863054318579e-156
3.539102792398849147e+02   1.543073781057238512e-13   3.611030105248580356e-153   4.021032546117007931e-16   9.409834934169861811e-156
3.539502792398849351e+02   1.543076976289148055e-13   3.470025724163866867e-153   4.017825373322322902e-16   9.035166493271452700e-156
3.539902792398849556e+02   1.543080168979676179e-13   3.334527252987803985e-153   4.014620751926724630e-16   8.675415942910696557e-156
3.540302792398849761e+02   1.543083359130836059e-13   3.204319700579660795e-153   4.011418679910862812e-16   8.329989315306028709e-156
3.540702792398849965e+02   1.543086546744630516e-13   3.079196470533255306e-153   4.008219155257628988e-16   7.998316291716565719e-156
3.541102792398850170e+02   1.543089731823065405e-13   2.958959033392555790e-153   4.005022175950588187e-16   7.679849260854430709e-156
3.541502792398850374e+02   1.543092914368146828e-13   2.843416611665942669e-153   4.001827739975580811e-16   7.374062414792393747e-156
3.541902792398850579e+02   1.543096094381875591e-13   2.732385877139375570e-153   3.998635845319784871e-16   7.080450880862362670e-156
3.542302792398850784e+02   1.543099271866249467e-13   2.625690660008313465e-153   3.995446489972177478e-16   6.798529888119652404e-156
3.542702792398850988e+02   1.543102446823272290e-13   2.523161669366844854e-153   3.992259671922867263e-16   6.527833966992001281e-156
3.543102792398851193e+02   1.543105619254941833e-13   2.424636224610614480e-153   3.989075389163547480e-16   6.267916180796221536e-156
3.543502792398851398e+02   1.543108789163251076e-13   2.329957997327432626e-153   3.985893639688128085e-16   6.018347387851830488e-156
3.543902792398851602e+02   1.543111956550195268e-13   2.238976763266005693e-153   3.982714421491216682e-16   5.778715532969870697e-156
3.544302792398851807e+02   1.543115121423454002e-13   2.151548163989364143e-153   3.979537726941590795e-16   5.548624967155659293e-156
3.544702792398852012e+02   1.543118283773696504e-13   2.067533477834758047e-153   3.976363565299651121e-16   5.327695794393829926e-156
3.545102792398852216e+02   1.543121443608551376e-13   1.986799399816716918e-153   3.973191928929527808e-16   5.115563244441097343e-156
3.545502792398852421e+02   1.543124600930003769e-13   1.909217830124023673e-153   3.970022815834879654e-16   4.911877070593993850e-156
3.545902792398852625e+02   1.543127755740040352e-13   1.834665670875093823e-153   3.966856224017731032e-16   4.716300971430143480e-156
3.546302792398852830e+02   1.543130908040647538e-13   1.763024630809269118e-153   3.963692151482322031e-16   4.528512035575706164e-156
3.546702792398853035e+02   1.543134057833808967e-13   1.694181037604180242e-153   3.960530596234885601e-16   4.348200208578770025e-156
3.547102792398853239e+02   1.543137205121506257e-13   1.628025657521411930e-153   3.957371556283235367e-16   4.175067781008064814e-156
3.547502792398853444e+02   1.543140349905718249e-13   1.564453522094329347e-153   3.954215029636267671e-16   4.008828896932909985e-156
3.547902792398853649e+02   1.543143492188426814e-13   1.503363761583088434e-153   3.951061014304470873e-16   3.849209081973954228e-156
3.548302792398853853e+02   1.543146631971607009e-13   1.444659444932624885e-153   3.947909508300315344e-16   3.695944790144324369e-156
3.548702792398854058e+02   1.543149769257236412e-13   1.388247425979680166e-153   3.944760509637845728e-16   3.548782968732340053e-156
3.549102792398854263e+02   1.543152904047288564e-13   1.334038195664880435e-153   3.941614016332204664e-16   3.407480640508409038e-156
3.549502792398854467e+02   1.543156036343738520e-13   1.281945740015401532e-153   3.938470026399872404e-16   3.271804502566941196e-156
3.549902792398854672e+02   1.543159166148556792e-13   1.231887403672883405e-153   3.935328537860220374e-16   3.141530541141323104e-156
3.550302792398854876e+02   1.543162293463710105e-13   1.183783758750091543e-153   3.932189548732593869e-16   3.016443661751316672e-156
3.550702792398855081e+02   1.543165418291169980e-13   1.137558478808250892e-153   3.929053057039035103e-16   2.896337334080660707e-156
3.551102792398855286e+02   1.543168540632899355e-13   1.093138217755118605e-153   3.925919060802212942e-16   2.781013250990128454e-156
3.551502792398855490e+02   1.543171660490867985e-13   1.050452493471647729e-153   3.922787558047267850e-16   2.670281001109800680e-156
3.551902792398855695e+02   1.543174777867040069e-13   1.009433575982625384e-153   3.919658546800204588e-16   2.563957754464658185e-156
3.552302792398855900e+02   1.543177892768900573e-13   9.700163799938458082e-154   3.916532019559892719e-16   2.461867960618552968e-156
3.552702792398856104e+02   1.543181005187352732e-13   9.321383616253367047e-154   3.913407985418822417e-16   2.363843058836388476e-156
3.553102792398856309e+02   1.543184115129889840e-13   8.957394191767861720e-154   3.910286436872568271e-16   2.269721199785580752e-156
3.553502792398856514e+02   1.543187222598462971e-13   8.607617977677439082e-154   3.907167371954923564e-16   2.179346978317956955e-156
3.553902792398856718e+02   1.543190327595030520e-13   8.271499977012818484e-154   3.904050788699670240e-16   2.092571176892177296e-156
3.554302792398856923e+02   1.543193430121550124e-13   7.948506864057533585e-154   3.900936685141855378e-16   2.009250519209951183e-156
3.554702792398857127e+02   1.543196530179969575e-13   7.638126138149119135e-154   3.897825059318719089e-16   1.929247433663064315e-156
3.555102792398857332e+02   1.543199627772248530e-13   7.339865310521617723e-154   3.894715909269059979e-16   1.852429826197579691e-156
3.555502792398857537e+02   1.543202722900328976e-13   7.053251122899030628e-154   3.891609233032744081e-16   1.778670862221642630e-156
3.555902792398857741e+02   1.543205815566164005e-13   6.777828796600160152e-154   3.888505028651193456e-16   1.707848757197085018e-156
3.556302792398857946e+02   1.543208905771691312e-13   6.513161310963342450e-154   3.885403294167780129e-16   1.639846575568614543e-156
3.556702792398858151e+02   1.543211993518863739e-13   6.258828709946312491e-154   3.882304027627451386e-16   1.574552037698272813e-156
3.557102792398858355e+02   1.543215078809627816e-13   6.014427435801090836e-154   3.879207227076219963e-16   1.511857334486881587e-156
3.557502792398858560e+02   1.543218161645918459e-13   5.779569688766612903e-154   3.876112890561617649e-16   1.451658949376730834e-156
3.557902792398858764e+02   1.543221242029688764e-13   5.553882811763319534e-154   3.873021016133194732e-16   1.393857487441237435e-156
3.558302792398858969e+02   1.543224319962863550e-13   5.337008699113425952e-154   3.869931601841741981e-16   1.338357511279032072e-156
3.558702792398859174e+02   1.543227395447392377e-13   5.128603228348726497e-154   3.866844645739859616e-16   1.285067383442368989e-156
3.559102792398859378e+02   1.543230468485199560e-13   4.928335714204513212e-154   3.863760145880955947e-16   1.233899115138856149e-156
3.559502792398859583e+02   1.543233539078232892e-13   4.735888383933264184e-154   3.860678100320910883e-16   1.184768220957956749e-156
3.559902792398859788e+02   1.543236607228422495e-13   4.550955873105685447e-154   3.857598507116199923e-16   1.137593579380540412e-156
3.560302792398859992e+02   1.543239672943057948e-13   4.373244741099124309e-154   3.854521358894691603e-16   1.092297298843393131e-156
3.560702792398860197e+02   1.543242736213267153e-13   4.202473005504650765e-154   3.851446664583272499e-16   1.048804589135359230e-156
3.561102792398860402e+02   1.543245797046427285e-13   4.038369694714080783e-154   3.848374416806343609e-16   1.007043637914908297e-156
3.561502792398860606e+02   1.543248855444449281e-13   3.880674417977092713e-154   3.845304613628251787e-16   9.669454921432291192e-157
3.561902792398860811e+02   1.543251911409268816e-13   3.729136952246300316e-154   3.842237253113386284e-16   9.284439442390523774e-157
3.562302792398861015e+02   1.543254964942811215e-13   3.583516845154755236e-154   3.839172333327354652e-16   8.914754227653643900e-157
3.562702792398861220e+02   1.543258016047004834e-13   3.443583033495948803e-154   3.836109852337961911e-16   8.559788874692959531e-157
3.563102792398861425e+02   1.543261064723762629e-13   3.309113476601068018e-154   3.833049808214478391e-16   8.218957285005087115e-157
3.563502792398861629e+02   1.543264110974993011e-13   3.179894804031714022e-154   3.829992199027029351e-16   7.891696696422775911e-157
3.563902792398861834e+02   1.543267154802624588e-13   3.055721977029201612e-154   3.826937022848179600e-16   7.577466753959380683e-157
3.564302792398862039e+02   1.543270196208572588e-13   2.936397963183245819e-154   3.823884277751106302e-16   7.275748617641302334e-157
3.564702792398862243e+02   1.543273235194758803e-13   2.821733423803879084e-154   3.820833961811386238e-16   6.986044105869575081e-157
3.565102792398862448e+02   1.543276271763098207e-13   2.711546413500585239e-154   3.817786073105220373e-16   6.707874872882290858e-157
3.565502792398862653e+02   1.543279305915490631e-13   2.605662091491984167e-154   3.814740609711154070e-16   6.440781618973265374e-157
3.565902792398862857e+02   1.543282337653847768e-13   2.503912444188048210e-154   3.811697569708613257e-16   6.184323332150473938e-157
3.566302792398863062e+02   1.543285366980061371e-13   2.406136018604668084e-154   3.808656951178502975e-16   5.938076559992205470e-157
3.566702792398863266e+02   1.543288393896072414e-13   2.312177666187648079e-154   3.805618752203768459e-16   5.701634710494151210e-157
3.567102792398863471e+02   1.543291418403775175e-13   2.221888296639615836e-154   3.802582970868761581e-16   5.474607380752414120e-157
3.567502792398863676e+02   1.543294440505068726e-13   2.135124641359320491e-154   3.799549605258910513e-16   5.256619712375521925e-157
3.567902792398863880e+02   1.543297460201876120e-13   2.051749026117950116e-154   3.796518653461211291e-16   5.047311772562447896e-157
3.568302792398864085e+02   1.543300477501392778e-13   1.971629152611814364e-154   3.793490108229677719e-16   4.846337959823345524e-157
3.568702792398864290e+02   1.543303492394848587e-13   1.894637888544787781e-154   3.790463978329627797e-16   4.653366433360729487e-157
3.569102792398864494e+02   1.543306504889545747e-13   1.820653065907459660e-154   3.787440256511086653e-16   4.468078565170177249e-157
3.569502792398864699e+02   1.543309514987307854e-13   1.749557287132927636e-154   3.784418940869022253e-16   4.290168413958371545e-157
3.569902792398864904e+02   1.543312522690077145e-13   1.681237738821695519e-154   3.781400029497814863e-16   4.119342220005114043e-157
3.570302792398865108e+02   1.543315527999707507e-13   1.615586012740093138e-154   3.778383520493081288e-16   3.955317920137951332e-157
3.570702792398865313e+02   1.543318530918178034e-13   1.552497933808252061e-154   3.775369411953094330e-16   3.797824682020789201e-157
3.571102792398865517e+02   1.543321531447266881e-13   1.491873394804677397e-154   3.772357701976270756e-16   3.646602456981768625e-157
3.571502792398865722e+02   1.543324529588902152e-13   1.433616197525175567e-154   3.769348388663547746e-16   3.501401550649006108e-157
3.571902792398865927e+02   1.543327525344994782e-13   1.377633900144120588e-154   3.766341470117288345e-16   3.361982210679648446e-157
3.572302792398866131e+02   1.543330518717438795e-13   1.323837670535847917e-154   3.763336944440895414e-16   3.228114230904181492e-157
3.572702792398866336e+02   1.543333509708032037e-13   1.272142145323487592e-154   3.760334809739020683e-16   3.099576571232854591e-157
3.573102792398866541e+02   1.543336498318764204e-13   1.222465294431568368e-154   3.757335064118705633e-16   2.976156992695814991e-157
3.573502792398866745e+02   1.543339484551532854e-13   1.174728290927502192e-154   3.754337705688246531e-16   2.857651707013752590e-157
3.573902792398866950e+02   1.543342468408197426e-13   1.128855385945429493e-154   3.751342732556700891e-16   2.743865040121131768e-157
3.574302792398867155e+02   1.543345449890582272e-13   1.084773788493979511e-154   3.748350142835379907e-16   2.634609109088181380e-157
3.574702792398867359e+02   1.543348429000681632e-13   1.042413549957230851e-154   3.745359934636848074e-16   2.529703511904311184e-157
3.575102792398867564e+02   1.543351405740173698e-13   1.001707453105630479e-154   3.742372106074384301e-16   2.428975029614736364e-157
3.575502792398867768e+02   1.543354380111116071e-13   9.625909054407625154e-155   3.739386655264122678e-16   2.332257340316585496e-157
3.575902792398867973e+02   1.543357352115350772e-13   9.250018367047443052e-155   3.736403580323110897e-16   2.239390744542022091e-157
3.576302792398868178e+02   1.543360321759800340e-13   8.888806003916357037e-155   3.733422874128727787e-16   2.150221901575580064e-157
3.576702792398868382e+02   1.543363289035975876e-13   8.541698791045894890e-155   3.730444545286786634e-16   2.064603576270709588e-157
3.577102792398868587e+02   1.543366253951036448e-13   8.208145936085776178e-155   3.727468586672979092e-16   1.982394395947862402e-157
3.577502792398868792e+02   1.543369216506852099e-13   7.887618154344038327e-155   3.724494996410821512e-16   1.903458616969082333e-157
3.577902792398868996e+02   1.543372176705355476e-13   7.579606828953140050e-155   3.721523772624629951e-16   1.827665900610595523e-157
3.578302792398869201e+02   1.543375134548415357e-13   7.283623203829693316e-155   3.718554913440398768e-16   1.754891097856434821e-157
3.578702792398869406e+02   1.543378090037625622e-13   6.999197608147248370e-155   3.715588416984514782e-16   1.685014042761608010e-157
3.579102792398869610e+02   1.543381043174999442e-13   6.725878711091660338e-155   3.712624281385850709e-16   1.617919354043048100e-157
3.579502792398869815e+02   1.543383993962516670e-13   6.463232805716504593e-155   3.709662504775094136e-16   1.553496244570426436e-157
3.579902792398870019e+02   1.543386942402007716e-13   6.210843120762442220e-155   3.706703085284026705e-16   1.491638338441946160e-157
3.580302792398870224e+02   1.543389888495312833e-13   5.968309159348398456e-155   3.703746021045305199e-16   1.432243495343458035e-157
3.580702792398870429e+02   1.543392832243713637e-13   5.735246063485443753e-155   3.700791310192545852e-16   1.375213641901763264e-157
3.581102792398870633e+02   1.543395773649468415e-13   5.511284003405016689e-155   3.697838950862367500e-16   1.320454609751568781e-157
3.581502792398870838e+02   1.543398712715421864e-13   5.296067590732527878e-155   3.694888941194863422e-16   1.267875980051228418e-157
3.581902792398871043e+02   1.543401649441527031e-13   5.089255314575286808e-155   3.691941279324568873e-16   1.217390934188490922e-157
3.582302792398871247e+02   1.543404583831915778e-13   4.890518999630001558e-155   3.688995963397135148e-16   1.168916110430658333e-157
3.582702792398871452e+02   1.543407515886576243e-13   4.699543285449987559e-155   3.686052991549975369e-16   1.122371466283013104e-157
3.583102792398871657e+02   1.543410445607463537e-13   4.516025126045966790e-155   3.683112361927079291e-16   1.077680146327021062e-157
3.583502792398871861e+02   1.543413372997227982e-13   4.339673309026348409e-155   3.680174072674712041e-16   1.034768355320767864e-157
3.583902792398872066e+02   1.543416298057199154e-13   4.170207993514134631e-155   3.677238121938252756e-16   9.935652363526912399e-158
3.584302792398872270e+02   1.543419220794841571e-13   4.007360266107206431e-155   3.674304502718737665e-16   9.540027538459528542e-158
3.584702792398872475e+02   1.543422141201612817e-13   3.850871714177465144e-155   3.671373223465414335e-16   9.160155812217675386e-158
3.585102792398872680e+02   1.543425059285061469e-13   3.700494015831780862e-155   3.668444277176423384e-16   8.795409930354905635e-158
3.585502792398872884e+02   1.543427975046124569e-13   3.555988545884161965e-155   3.665517662003587462e-16   8.445187614072650328e-158
3.585902792398873089e+02   1.543430888486357370e-13   3.417125997213926304e-155   3.662593376098981163e-16   8.108910565764580008e-158
3.586302792398873294e+02   1.543433799607589779e-13   3.283686016909092233e-155   3.659671417617350363e-16   7.786023514158681096e-158
3.586702792398873498e+02   1.543436708412562992e-13   3.155456856617679693e-155   3.656751784717472014e-16   7.475993297478309083e-158
3.587102792398873703e+02   1.543439614903149322e-13   3.032235036552105809e-155   3.653834475557477683e-16   7.178307983106798692e-158
3.587502792398873908e+02   1.543442519079147580e-13   2.913825022613593860e-155   3.650919488291629082e-16   6.892476022304272021e-158
3.587902792398874112e+02   1.543445420947273054e-13   2.800038916124238332e-155   3.648006821092161130e-16   6.618025438582325181e-158
3.588302792398874317e+02   1.543448320504242820e-13   2.690696155674485202e-155   3.645096472109092946e-16   6.354503048394798002e-158
3.588702792398874521e+02   1.543451217753455418e-13   2.585623230612890396e-155   3.642188439510072225e-16   6.101473712856129328e-158
3.589102792398874726e+02   1.543454112694390829e-13   2.484653405723613411e-155   3.639282721454636678e-16   5.858519619255667666e-158
3.589502792398874931e+02   1.543457005332249731e-13   2.387626456654720990e-155   3.636379316117064375e-16   5.625239591177635475e-158
3.589902792398875135e+02   1.543459895669121532e-13   2.294388415677567081e-155   3.633478221665938304e-16   5.401248426093195393e-158
3.590302792398875340e+02   1.543462783708255076e-13   2.204791327373811645e-155   3.630579436274308377e-16   5.186176259324363839e-158
3.590702792398875545e+02   1.543465669446968994e-13   2.118693013862441119e-155   3.627682958101978546e-16   4.979667953333290044e-158
3.591102792398875749e+02   1.543468552892433716e-13   2.035956849194247752e-155   3.624788785334265511e-16   4.781382511329533868e-158
3.591502792398875954e+02   1.543471434040715035e-13   1.956451542555835001e-155   3.621896916130481171e-16   4.590992514224118473e-158
3.591902792398876159e+02   1.543474312897003781e-13   1.880050929939138447e-155   3.619007348674755484e-16   4.408183580003888650e-158
3.592302792398876363e+02   1.543477189462550773e-13   1.806633773945887520e-155   3.616120076073019020e-16   4.232653844628996801e-158
3.592702792398876568e+02   1.543480063735565738e-13   1.736083571409386797e-155   3.613235106637220078e-16   4.064113463603003229e-158
3.593102792398876772e+02   1.543482935724923803e-13   1.668288368528347940e-155   3.610352433488795769e-16   3.902284133386301684e-158
3.593502792398876977e+02   1.543485805428673389e-13   1.603140583219430898e-155   3.607472054801013435e-16   3.746898631865525777e-158
3.593902792398877182e+02   1.543488672847672272e-13   1.540536834406655516e-155   3.604593968753803336e-16   3.597700377122197523e-158
3.594302792398877386e+02   1.543491537976335822e-13   1.480377777976771564e-155   3.601718173513147189e-16   3.454443003766603493e-158
3.594702792398877591e+02   1.543494400824593083e-13   1.422567949140326469e-155   3.598844667283570950e-16   3.316889956143889577e-158
3.595102792398877796e+02   1.543497261398360387e-13   1.367015610948283183e-155   3.595973448261237171e-16   3.184814097735372653e-158
