# x,Y(b1),Y(xd),D(b1)*(dsdx/3H),D(xd)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H),C(b1b1x_bbx)*(dsdx/3H),C(b1b1_bb)*(dsdx/3H),C(b1xb1x_bxbx)*(dsdx/3H),C(b1b1x_gg)*(dsdx/3H),C(b1b1x_wpwm)*(dsdx/3H),C(b1b1x_ga)*(dsdx/3H),C(b1b1x_gz)*(dsdx/3H),C(b1b1x_aa)*(dsdx/3H),C(b1b1x_az)*(dsdx/3H),C(b1b1x_ddx)*(dsdx/3H),C(b1b1x_uux)*(dsdx/3H),C(b1b1x_ssx)*(dsdx/3H),C(b1b1x_ccx)*(dsdx/3H),C(b1b1x_ttx)*(dsdx/3H),C(b1b1x_zz)*(dsdx/3H),C(b1b1x_emep)*(dsdx/3H),C(b1b1x_tamtap)*(dsdx/3H),C(b1b1x_vevex)*(dsdx/3H),C(b1b1x_zh)*(dsdx/3H),C(xdxdx_bbx)*(dsdx/3H),C(xdxdx_ttx)*(dsdx/3H),C(b1xd_gb)*(dsdx/3H),C(b1xxdx_gbx)*(dsdx/3H),C(b1xd_ab)*(dsdx/3H),C(b1xxdx_abx)*(dsdx/3H),C(b1xd_bz)*(dsdx/3H),C(b1xxdx_bxz)*(dsdx/3H),C(b1xd_twm)*(dsdx/3H),C(b1xxdx_txwp)*(dsdx/3H)
5.1891e+00,1.1480e-05,4.9700e-04,0.0000e+00,0.0000e+00,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,1.9358e-03,-7.5416e-03,-7.5416e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03,2.8667e-03
5.2797e+00,9.8269e-06,4.6349e-04,0.0000e+00,0.0000e+00,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,1.8271e-03,6.8597e-03,6.8597e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03,3.4197e-03
5.3719e+00,8.3863e-06,4.3158e-04,0.0000e+00,0.0000e+00,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-5.6712e-04,-9.6138e-03,-9.6138e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03,-1.3577e-03
5.4657e+00,7.1344e-06,4.0126e-04,0.0000e+00,0.0000e+00,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,6.6713e-04,3.9774e-03,3.9774e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03,1.5041e-03
5.5611e+00,6.0501e-06,3.7248e-04,0.0000e+00,0.0000e+00,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,1.6171e-04,-1.8562e-03,-1.8562e-03,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04,3.2941e-04
5.6583e+00,5.1140e-06,3.4522e-04,0.0000e+00,0.0000e+00,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-8.1769e-05,-1.0422e-03,-1.0422e-03,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04,-2.2917e-04
5.7571e+00,4.3085e-06,3.1943e-04,0.0000e+00,0.0000e+00,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.9712e-04,1.5263e-03,1.5263e-03,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04,5.7850e-04
5.8576e+00,3.6177e-06,2.9508e-04,0.0000e+00,0.0000e+00,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,3.1967e-05,-1.9987e-03,-1.9987e-03,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05,6.2903e-05
5.9599e+00,3.0273e-06,2.7212e-04,0.0000e+00,0.0000e+00,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,3.5719e-04,2.9633e-03,2.9633e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03,1.2572e-03
6.0640e+00,2.5245e-06,2.5052e-04,0.0000e+00,0.0000e+00,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.5587e-04,-2.7980e-03,-2.7980e-03,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04,-9.9858e-04
6.1699e+00,2.0976e-06,2.3023e-04,0.0000e+00,0.0000e+00,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,8.9503e-05,1.0367e-03,1.0367e-03,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04,3.8472e-04
6.2776e+00,1.7368e-06,2.1121e-04,0.0000e+00,0.0000e+00,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-6.1875e-06,-5.6447e-04,-5.6447e-04,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05,-3.5129e-05
6.3873e+00,1.4327e-06,1.9341e-04,0.0000e+00,0.0000e+00,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,2.9931e-05,4.6543e-04,4.6543e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04,1.5802e-04
6.4988e+00,1.1775e-06,1.7678e-04,0.0000e+00,0.0000e+00,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-9.2919e-07,-1.7094e-04,-1.7094e-04,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06,-6.9254e-06
6.6123e+00,9.6402e-07,1.6127e-04,0.0000e+00,0.0000e+00,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-1.1348e-05,-4.5650e-04,-4.5650e-04,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05,-7.6029e-05
6.7278e+00,7.8622e-07,1.4685e-04,0.0000e+00,0.0000e+00,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.8180e-06,1.0661e-04,1.0661e-04,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05,1.3735e-05
6.8453e+00,6.3869e-07,1.3345e-04,0.0000e+00,0.0000e+00,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,9.8346e-07,-6.5437e-06,-6.5437e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06,7.7820e-06
6.9648e+00,5.1678e-07,1.2103e-04,0.0000e+00,0.0000e+00,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-6.2426e-06,-3.9106e-04,-3.9106e-04,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05,-5.8157e-05
7.0864e+00,4.1643e-07,1.0955e-04,0.0000e+00,0.0000e+00,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,2.7858e-07,1.5096e-05,1.5096e-05,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06,2.8805e-06
7.2102e+00,3.3418e-07,9.8953e-05,0.0000e+00,0.0000e+00,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,2.8865e-07,-6.8943e-06,-6.8943e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06,3.2339e-06
7.3361e+00,2.6704e-07,8.9193e-05,0.0000e+00,0.0000e+00,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,7.2800e-08,-2.4911e-05,-2.4911e-05,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07,8.2366e-07
7.4642e+00,2.1247e-07,8.0223e-05,0.0000e+00,0.0000e+00,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,1.7409e-06,2.3528e-04,2.3528e-04,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05,2.6074e-05
7.5946e+00,1.6833e-07,7.1998e-05,0.0000e+00,0.0000e+00,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-1.7901e-06,-3.6463e-04,-3.6463e-04,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05,-3.0589e-05
7.7272e+00,1.3275e-07,6.4474e-05,0.0000e+00,0.0000e+00,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-2.6093e-08,-3.7936e-05,-3.7936e-05,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07,-5.9848e-07
7.8621e+00,1.0423e-07,5.7605e-05,0.0000e+00,0.0000e+00,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,9.2866e-09,-2.2571e-05,-2.2571e-05,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07,1.3886e-07
7.9994e+00,8.1452e-08,5.1350e-05,0.0000e+00,0.0000e+00,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-1.6669e-09,-2.2148e-05,-2.2148e-05,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08,-9.0730e-08
8.1391e+00,6.3356e-08,4.5667e-05,0.0000e+00,0.0000e+00,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,1.2550e-07,5.2224e-05,5.2224e-05,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06,3.5883e-06
8.2813e+00,4.9047e-08,4.0516e-05,0.0000e+00,0.0000e+00,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,1.1287e-08,-1.5130e-05,-1.5130e-05,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07,3.3330e-07
8.4259e+00,3.7785e-08,3.5859e-05,0.0000e+00,0.0000e+00,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-2.2322e-08,-3.8847e-05,-3.8847e-05,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07,-8.7621e-07
8.5730e+00,2.8965e-08,3.1659e-05,0.0000e+00,0.0000e+00,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,3.3744e-09,-8.7723e-06,-8.7723e-06,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07,1.3101e-07
8.7227e+00,2.2092e-08,2.7880e-05,0.0000e+00,0.0000e+00,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,1.1407e-09,-1.0509e-05,-1.0509e-05,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08,4.3759e-08
8.8751e+00,1.6764e-08,2.4490e-05,0.0000e+00,0.0000e+00,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.5662e-09,6.4065e-06,6.4065e-06,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07,3.7759e-07
9.0301e+00,1.2656e-08,2.1456e-05,0.0000e+00,0.0000e+00,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-1.0284e-08,-4.2122e-05,-4.2122e-05,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07,-7.1105e-07
9.1878e+00,9.5025e-09,1.8748e-05,0.0000e+00,0.0000e+00,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,2.9004e-09,5.4765e-06,5.4765e-06,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07,2.2587e-07
9.3482e+00,7.0970e-09,1.6337e-05,0.0000e+00,0.0000e+00,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,3.0281e-10,-4.9628e-06,-4.9628e-06,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08,2.3972e-08
9.5115e+00,5.2713e-09,1.4197e-05,0.0000e+00,0.0000e+00,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,1.4986e-11,-6.1526e-06,-6.1526e-06,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09,-1.6972e-09
9.6776e+00,3.8935e-09,1.2303e-05,0.0000e+00,0.0000e+00,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,1.3008e-13,-5.4748e-06,-5.4748e-06,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09,-2.4599e-09
