#  19,b1b1x_az                                          ,[1000005, -1000005]_[22, 23]
#  20,b1b1x_ddx                                         ,[1000005, -1000005]_[1, -1]
#  21,b1b1x_uux                                         ,[1000005, -1000005]_[2, -2]
#  22,b1b1x_ssx                                         ,[1000005, -1000005]_[3, -3]
#  23,b1b1x_ccx                                         ,[1000005, -1000005]_[4, -4]
#  24,b1b1x_ttx                                         ,[1000005, -1000005]_[6, -6]
#  25,b1b1x_zz                                          ,[1000005, -1000005]_[23, 23]
#  26,b1b1x_emep                                        ,[1000005, -1000005]_[11, -11]
#  27,b1b1x_tamtap                                      ,[1000005, -1000005]_[15, -15]
#  28,b1b1x_vevex                                       ,[1000005, -1000005]_[12, -12]
#  29,b1b1x_zh                                          ,[1000005, -1000005]_[23, 25]
#  31,b1b1x_xdxdx                                       ,[1000005, -1000005]_[57, -57]
x,  1,  2, 30,  3,  4,  5,  6,  7,  8,  9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 31
0.45550E+02,0.28127E-19,0.28127E-19,0.00000E+00,0.19600E-13,0.19600E-13,0.19600E-13,0.19600E-13,0.19600E-13,0.19600E-13,0.19600E-13,0.19600E-13,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.14889E-07,0.00000E+00
0.46540E+02,0.28165E-19,0.28165E-19,0.00000E+00,0.19627E-13,0.19627E-13,0.19627E-13,0.19627E-13,0.19627E-13,0.19627E-13,0.19627E-13,0.19627E-13,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.14906E-07,0.00000E+00
0.47530E+02,0.28203E-19,0.28203E-19,0.00000E+00,0.19652E-13,0.19652E-13,0.19652E-13,0.19652E-13,0.19652E-13,0.19652E-13,0.19652E-13,0.19652E-13,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.14922E-07,0.00000E+00
0.48520E+02,0.28239E-19,0.28239E-19,0.00000E+00,0.19677E-13,0.19677E-13,0.19677E-13,0.19677E-13,0.19677E-13,0.19677E-13,0.19677E-13,0.19677E-13,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.14937E-07,0.00000E+00
0.49510E+02,0.28273E-19,0.28273E-19,0.00000E+00,0.19700E-13,0.19700E-13,0.19700E-13,0.19700E-13,0.19700E-13,0.19700E-13,0.19700E-13,0.19700E-13,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.14952E-07,0.00000E+00
0.50500E+02,0.28306E-19,0.28306E-19,0.00000E+00,0.19723E-13,0.19723E-13,0.19723E-13,0.19723E-13,0.19723E-13,0.19723E-13,0.19723E-13,0.19723E-13,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.14966E-07,0.00000E+00
0.51490E+02,0.28338E-19,0.28338E-19,0.00000E+00,0.19744E-13,0.19744E-13,0.19744E-13,0.19744E-13,0.19744E-13,0.19744E-13,0.19744E-13,0.19744E-13,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.14980E-07,0.00000E+00
0.52480E+02,0.28369E-19,0.28369E-19,0.00000E+00,0.19765E-13,0.19765E-13,0.19765E-13,0.19765E-13,0.19765E-13,0.19765E-13,0.19765E-13,0.19765E-13,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.14993E-07,0.00000E+00
0.53470E+02,0.28399E-19,0.28399E-19,0.00000E+00,0.19785E-13,0.19785E-13,0.19785E-13,0.19785E-13,0.19785E-13,0.19785E-13,0.19785E-13,0.19785E-13,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.15006E-07,0.00000E+00
0.54460E+02,0.28427E-19,0.28427E-19,0.00000E+00,0.19805E-13,0.19805E-13,0.19805E-13,0.19805E-13,0.19805E-13,0.19805E-13,0.19805E-13,0.19805E-13,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.15018E-07,0.00000E+00
0.55450E+02,0.28455E-19,0.28455E-19,0.00000E+00,0.19824E-13,0.19824E-13,0.19824E-13,0.19824E-13,0.19824E-13,0.19824E-13,0.19824E-13,0.19824E-13,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.15030E-07,0.00000E+00
0.56440E+02,0.28482E-19,0.28482E-19,0.00000E+00,0.19842E-13,0.19842E-13,0.19842E-13,0.19842E-13,0.19842E-13,0.19842E-13,0.19842E-13,0.19842E-13,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.15042E-07,0.00000E+00
0.57430E+02,0.28508E-19,0.28508E-19,0.00000E+00,0.19860E-13,0.19860E-13,0.19860E-13,0.19860E-13,0.19860E-13,0.19860E-13,0.19860E-13,0.19860E-13,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.15053E-07,0.00000E+00
0.58420E+02,0.28533E-19,0.28533E-19,0.00000E+00,0.19877E-13,0.19877E-13,0.19877E-13,0.19877E-13,0.19877E-13,0.19877E-13,0.19877E-13,0.19877E-13,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.15064E-07,0.00000E+00
0.59410E+02,0.28557E-19,0.28557E-19,0.00000E+00,0.19893E-13,0.19893E-13,0.19893E-13,0.19893E-13,0.19893E-13,0.19893E-13,0.19893E-13,0.19893E-13,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.15074E-07,0.00000E+00
0.60400E+02,0.28580E-19,0.28580E-19,0.00000E+00,0.19909E-13,0.19909E-13,0.19909E-13,0.19909E-13,0.19909E-13,0.19909E-13,0.19909E-13,0.19909E-13,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.15084E-07,0.00000E+00
0.61390E+02,0.28603E-19,0.28603E-19,0.00000E+00,0.19924E-13,0.19924E-13,0.19924E-13,0.19924E-13,0.19924E-13,0.19924E-13,0.19924E-13,0.19924E-13,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.15094E-07,0.00000E+00
0.62380E+02,0.28625E-19,0.28625E-19,0.00000E+00,0.19939E-13,0.19939E-13,0.19939E-13,0.19939E-13,0.19939E-13,0.19939E-13,0.19939E-13,0.19939E-13,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.15103E-07,0.00000E+00
0.63370E+02,0.28646E-19,0.28646E-19,0.00000E+00,0.19954E-13,0.19954E-13,0.19954E-13,0.19954E-13,0.19954E-13,0.19954E-13,0.19954E-13,0.19954E-13,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.15112E-07,0.00000E+00
0.64360E+02,0.28667E-19,0.28667E-19,0.00000E+00,0.19968E-13,0.19968E-13,0.19968E-13,0.19968E-13,0.19968E-13,0.19968E-13,0.19968E-13,0.19968E-13,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.15121E-07,0.00000E+00
0.65350E+02,0.28687E-19,0.28687E-19,0.00000E+00,0.19982E-13,0.19982E-13,0.19982E-13,0.19982E-13,0.19982E-13,0.19982E-13,0.19982E-13,0.19982E-13,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.15130E-07,0.00000E+00
0.66340E+02,0.28707E-19,0.28707E-19,0.00000E+00,0.19995E-13,0.19995E-13,0.19995E-13,0.19995E-13,0.19995E-13,0.19995E-13,0.19995E-13,0.19995E-13,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.15138E-07,0.00000E+00
0.67330E+02,0.28726E-19,0.28726E-19,0.00000E+00,0.20008E-13,0.20008E-13,0.20008E-13,0.20008E-13,0.20008E-13,0.20008E-13,0.20008E-13,0.20008E-13,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.15146E-07,0.00000E+00
0.68320E+02,0.28744E-19,0.28744E-19,0.00000E+00,0.20020E-13,0.20020E-13,0.20020E-13,0.20020E-13,0.20020E-13,0.20020E-13,0.20020E-13,0.20020E-13,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.15154E-07,0.00000E+00
0.69310E+02,0.28762E-19,0.28762E-19,0.00000E+00,0.20033E-13,0.20033E-13,0.20033E-13,0.20033E-13,0.20033E-13,0.20033E-13,0.20033E-13,0.20033E-13,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.15162E-07,0.00000E+00
0.70300E+02,0.28779E-19,0.28779E-19,0.00000E+00,0.20044E-13,0.20044E-13,0.20044E-13,0.20044E-13,0.20044E-13,0.20044E-13,0.20044E-13,0.20044E-13,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.15170E-07,0.00000E+00
0.71290E+02,0.28796E-19,0.28796E-19,0.00000E+00,0.20056E-13,0.20056E-13,0.20056E-13,0.20056E-13,0.20056E-13,0.20056E-13,0.20056E-13,0.20056E-13,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.15177E-07,0.00000E+00
0.72280E+02,0.28813E-19,0.28813E-19,0.00000E+00,0.20067E-13,0.20067E-13,0.20067E-13,0.20067E-13,0.20067E-13,0.20067E-13,0.20067E-13,0.20067E-13,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.15184E-07,0.00000E+00
0.73270E+02,0.28829E-19,0.28829E-19,0.00000E+00,0.20078E-13,0.20078E-13,0.20078E-13,0.20078E-13,0.20078E-13,0.20078E-13,0.20078E-13,0.20078E-13,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.15191E-07,0.00000E+00
0.74260E+02,0.28844E-19,0.28844E-19,0.00000E+00,0.20089E-13,0.20089E-13,0.20089E-13,0.20089E-13,0.20089E-13,0.20089E-13,0.20089E-13,0.20089E-13,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.15198E-07,0.00000E+00
0.75250E+02,0.28860E-19,0.28860E-19,0.00000E+00,0.20099E-13,0.20099E-13,0.20099E-13,0.20099E-13,0.20099E-13,0.20099E-13,0.20099E-13,0.20099E-13,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.15204E-07,0.00000E+00
0.76240E+02,0.28875E-19,0.28875E-19,0.00000E+00,0.20109E-13,0.20109E-13,0.20109E-13,0.20109E-13,0.20109E-13,0.20109E-13,0.20109E-13,0.20109E-13,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.15211E-07,0.00000E+00
0.77230E+02,0.28889E-19,0.28889E-19,0.00000E+00,0.20119E-13,0.20119E-13,0.20119E-13,0.20119E-13,0.20119E-13,0.20119E-13,0.20119E-13,0.20119E-13,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.15217E-07,0.00000E+00
0.78220E+02,0.28903E-19,0.28903E-19,0.00000E+00,0.20129E-13,0.20129E-13,0.20129E-13,0.20129E-13,0.20129E-13,0.20129E-13,0.20129E-13,0.20129E-13,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.15223E-07,0.00000E+00
0.79210E+02,0.28917E-19,0.28917E-19,0.00000E+00,0.20138E-13,0.20138E-13,0.20138E-13,0.20138E-13,0.20138E-13,0.20138E-13,0.20138E-13,0.20138E-13,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.15229E-07,0.00000E+00
0.80200E+02,0.28930E-19,0.28930E-19,0.00000E+00,0.20147E-13,0.20147E-13,0.20147E-13,0.20147E-13,0.20147E-13,0.20147E-13,0.20147E-13,0.20147E-13,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.15235E-07,0.00000E+00
0.81190E+02,0.28944E-19,0.28944E-19,0.00000E+00,0.20156E-13,0.20156E-13,0.20156E-13,0.20156E-13,0.20156E-13,0.20156E-13,0.20156E-13,0.20156E-13,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.15240E-07,0.00000E+00
0.82180E+02,0.28956E-19,0.28956E-19,0.00000E+00,0.20165E-13,0.20165E-13,0.20165E-13,0.20165E-13,0.20165E-13,0.20165E-13,0.20165E-13,0.20165E-13,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.15246E-07,0.00000E+00
0.83170E+02,0.28969E-19,0.28969E-19,0.00000E+00,0.20173E-13,0.20173E-13,0.20173E-13,0.20173E-13,0.20173E-13,0.20173E-13,0.20173E-13,0.20173E-13,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.15251E-07,0.00000E+00
0.84160E+02,0.28981E-19,0.28981E-19,0.00000E+00,0.20182E-13,0.20182E-13,0.20182E-13,0.20182E-13,0.20182E-13,0.20182E-13,0.20182E-13,0.20182E-13,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.15257E-07,0.00000E+00
0.85150E+02,0.28993E-19,0.28993E-19,0.00000E+00,0.20190E-13,0.20190E-13,0.20190E-13,0.20190E-13,0.20190E-13,0.20190E-13,0.20190E-13,0.20190E-13,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.15262E-07,0.00000E+00
0.86140E+02,0.29005E-19,0.29005E-19,0.00000E+00,0.20198E-13,0.20198E-13,0.20198E-13,0.20198E-13,0.20198E-13,0.20198E-13,0.20198E-13,0.20198E-13,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.15267E-07,0.00000E+00
0.87130E+02,0.29016E-19,0.29016E-19,0.00000E+00,0.20206E-13,0.20206E-13,0.20206E-13,0.20206E-13,0.20206E-13,0.20206E-13,0.20206E-13,0.20206E-13,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.15272E-07,0.00000E+00
0.88120E+02,0.29027E-19,0.29027E-19,0.00000E+00,0.20213E-13,0.20213E-13,0.20213E-13,0.20213E-13,0.20213E-13,0.20213E-13,0.20213E-13,0.20213E-13,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.15277E-07,0.00000E+00
0.89110E+02,0.29038E-19,0.29038E-19,0.00000E+00,0.20221E-13,0.20221E-13,0.20221E-13,0.20221E-13,0.20221E-13,0.20221E-13,0.20221E-13,0.20221E-13,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.15281E-07,0.00000E+00
0.90100E+02,0.29049E-19,0.29049E-19,0.00000E+00,0.20228E-13,0.20228E-13,0.20228E-13,0.20228E-13,0.20228E-13,0.20228E-13,0.20228E-13,0.20228E-13,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.15286E-07,0.00000E+00
0.91090E+02,0.29060E-19,0.29060E-19,0.00000E+00,0.20235E-13,0.20235E-13,0.20235E-13,0.20235E-13,0.20235E-13,0.20235E-13,0.20235E-13,0.20235E-13,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.15290E-07,0.00000E+00
0.92080E+02,0.29070E-19,0.29070E-19,0.00000E+00,0.20242E-13,0.20242E-13,0.20242E-13,0.20242E-13,0.20242E-13,0.20242E-13,0.20242E-13,0.20242E-13,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.15295E-07,0.00000E+00
0.93070E+02,0.29080E-19,0.29080E-19,0.00000E+00,0.20249E-13,0.20249E-13,0.20249E-13,0.20249E-13,0.20249E-13,0.20249E-13,0.20249E-13,0.20249E-13,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.15299E-07,0.00000E+00
0.94060E+02,0.29090E-19,0.29090E-19,0.00000E+00,0.20256E-13,0.20256E-13,0.20256E-13,0.20256E-13,0.20256E-13,0.20256E-13,0.20256E-13,0.20256E-13,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.15303E-07,0.00000E+00
0.95050E+02,0.29099E-19,0.29099E-19,0.00000E+00,0.20262E-13,0.20262E-13,0.20262E-13,0.20262E-13,0.20262E-13,0.20262E-13,0.20262E-13,0.20262E-13,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.15308E-07,0.00000E+00
0.96040E+02,0.29109E-19,0.29109E-19,0.00000E+00,0.20269E-13,0.20269E-13,0.20269E-13,0.20269E-13,0.20269E-13,0.20269E-13,0.20269E-13,0.20269E-13,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.15312E-07,0.00000E+00
