# x,Y(xd),D(xd -> xd),C(xdxdx_ddx),C(xdxdx_uux),C(xdxdx_ssx),C(xdxdx_ccx),C(xdxdx_bbx),C(xdxdx_ttx)
1.2889e+02,5.7066e-12,0.0000e+00,-7.2419e-33,-7.2419e-33,-7.2419e-33,-7.2419e-33,-7.2419e-33,-7.2419e-33
1.3068e+02,5.6797e-12,0.0000e+00,-7.1780e-33,-7.1780e-33,-7.1780e-33,-7.1780e-33,-7.1780e-33,-7.1780e-33
1.3250e+02,5.6525e-12,0.0000e+00,-7.1135e-33,-7.1135e-33,-7.1135e-33,-7.1135e-33,-7.1135e-33,-7.1135e-33
1.3435e+02,5.6249e-12,0.0000e+00,-7.0484e-33,-7.0484e-33,-7.0484e-33,-7.0484e-33,-7.0484e-33,-7.0484e-33
1.3622e+02,5.5970e-12,0.0000e+00,-6.9826e-33,-6.9826e-33,-6.9826e-33,-6.9826e-33,-6.9826e-33,-6.9826e-33
1.3811e+02,5.5686e-12,0.0000e+00,-6.9162e-33,-6.9162e-33,-6.9162e-33,-6.9162e-33,-6.9162e-33,-6.9162e-33
1.4004e+02,5.5399e-12,0.0000e+00,-6.8491e-33,-6.8491e-33,-6.8491e-33,-6.8491e-33,-6.8491e-33,-6.8491e-33
1.4199e+02,5.5107e-12,0.0000e+00,-6.7814e-33,-6.7814e-33,-6.7814e-33,-6.7814e-33,-6.7814e-33,-6.7814e-33
1.4397e+02,5.4812e-12,0.0000e+00,-6.7131e-33,-6.7131e-33,-6.7131e-33,-6.7131e-33,-6.7131e-33,-6.7131e-33
1.4597e+02,5.4512e-12,0.0000e+00,-6.6441e-33,-6.6441e-33,-6.6441e-33,-6.6441e-33,-6.6441e-33,-6.6441e-33
1.4800e+02,5.4208e-12,0.0000e+00,-6.5744e-33,-6.5744e-33,-6.5744e-33,-6.5744e-33,-6.5744e-33,-6.5744e-33
1.5006e+02,5.3900e-12,0.0000e+00,-6.5041e-33,-6.5041e-33,-6.5041e-33,-6.5041e-33,-6.5041e-33,-6.5041e-33
1.5215e+02,5.3587e-12,0.0000e+00,-6.4332e-33,-6.4332e-33,-6.4332e-33,-6.4332e-33,-6.4332e-33,-6.4332e-33
1.5427e+02,5.3271e-12,0.0000e+00,-6.3616e-33,-6.3616e-33,-6.3616e-33,-6.3616e-33,-6.3616e-33,-6.3616e-33
1.5642e+02,5.2950e-12,0.0000e+00,-6.2894e-33,-6.2894e-33,-6.2894e-33,-6.2894e-33,-6.2894e-33,-6.2894e-33
1.5860e+02,5.2624e-12,0.0000e+00,-6.2166e-33,-6.2166e-33,-6.2166e-33,-6.2166e-33,-6.2166e-33,-6.2166e-33
1.6081e+02,5.2294e-12,0.0000e+00,-6.1431e-33,-6.1431e-33,-6.1431e-33,-6.1431e-33,-6.1431e-33,-6.1431e-33
1.6305e+02,5.1959e-12,0.0000e+00,-6.0689e-33,-6.0689e-33,-6.0689e-33,-6.0689e-33,-6.0689e-33,-6.0689e-33
1.6532e+02,5.1620e-12,0.0000e+00,-5.9942e-33,-5.9942e-33,-5.9942e-33,-5.9942e-33,-5.9942e-33,-5.9942e-33
1.6762e+02,5.1275e-12,0.0000e+00,-5.9188e-33,-5.9188e-33,-5.9188e-33,-5.9188e-33,-5.9188e-33,-5.9188e-33
1.6995e+02,5.0926e-12,0.0000e+00,-5.8428e-33,-5.8428e-33,-5.8428e-33,-5.8428e-33,-5.8428e-33,-5.8428e-33
1.7232e+02,5.0573e-12,0.0000e+00,-5.7662e-33,-5.7662e-33,-5.7662e-33,-5.7662e-33,-5.7662e-33,-5.7662e-33
1.7472e+02,5.0214e-12,0.0000e+00,-5.6889e-33,-5.6889e-33,-5.6889e-33,-5.6889e-33,-5.6889e-33,-5.6889e-33
1.7715e+02,4.9850e-12,0.0000e+00,-5.6111e-33,-5.6111e-33,-5.6111e-33,-5.6111e-33,-5.6111e-33,-5.6111e-33
1.7962e+02,4.9481e-12,0.0000e+00,-5.5326e-33,-5.5326e-33,-5.5326e-33,-5.5326e-33,-5.5326e-33,-5.5326e-33
1.8212e+02,4.9107e-12,0.0000e+00,-5.4536e-33,-5.4536e-33,-5.4536e-33,-5.4536e-33,-5.4536e-33,-5.4536e-33
1.8466e+02,4.8728e-12,0.0000e+00,-5.3740e-33,-5.3740e-33,-5.3740e-33,-5.3740e-33,-5.3740e-33,-5.3740e-33
1.8723e+02,4.8344e-12,0.0000e+00,-5.2938e-33,-5.2938e-33,-5.2938e-33,-5.2938e-33,-5.2938e-33,-5.2938e-33
1.8984e+02,4.7954e-12,0.0000e+00,-5.2130e-33,-5.2130e-33,-5.2130e-33,-5.2130e-33,-5.2130e-33,-5.2130e-33
1.9248e+02,4.7559e-12,0.0000e+00,-5.1317e-33,-5.1317e-33,-5.1317e-33,-5.1317e-33,-5.1317e-33,-5.1317e-33
1.9516e+02,4.7158e-12,0.0000e+00,-5.0498e-33,-5.0498e-33,-5.0498e-33,-5.0498e-33,-5.0498e-33,-5.0498e-33
1.9788e+02,4.6752e-12,0.0000e+00,-4.9673e-33,-4.9673e-33,-4.9673e-33,-4.9673e-33,-4.9673e-33,-4.9673e-33
2.0063e+02,4.6498e-12,0.0000e+00,-4.9177e-33,-4.9177e-33,-4.9177e-33,-4.9177e-33,-4.9177e-33,-4.9177e-33
2.0343e+02,4.6404e-12,0.0000e+00,-4.9021e-33,-4.9021e-33,-4.9021e-33,-4.9021e-33,-4.9021e-33,-4.9021e-33
2.0626e+02,4.6309e-12,0.0000e+00,-4.8863e-33,-4.8863e-33,-4.8863e-33,-4.8863e-33,-4.8863e-33,-4.8863e-33
2.0913e+02,4.6212e-12,0.0000e+00,-4.8703e-33,-4.8703e-33,-4.8703e-33,-4.8703e-33,-4.8703e-33,-4.8703e-33
2.1204e+02,4.6114e-12,0.0000e+00,-4.8541e-33,-4.8541e-33,-4.8541e-33,-4.8541e-33,-4.8541e-33,-4.8541e-33
2.1500e+02,4.6015e-12,0.0000e+00,-4.8377e-33,-4.8377e-33,-4.8377e-33,-4.8377e-33,-4.8377e-33,-4.8377e-33
2.1799e+02,4.5915e-12,0.0000e+00,-4.8210e-33,-4.8210e-33,-4.8210e-33,-4.8210e-33,-4.8210e-33,-4.8210e-33
2.2103e+02,4.5813e-12,0.0000e+00,-4.8041e-33,-4.8041e-33,-4.8041e-33,-4.8041e-33,-4.8041e-33,-4.8041e-33
2.2410e+02,4.5709e-12,0.0000e+00,-4.7870e-33,-4.7870e-33,-4.7870e-33,-4.7870e-33,-4.7870e-33,-4.7870e-33
2.2723e+02,4.5604e-12,0.0000e+00,-4.7696e-33,-4.7696e-33,-4.7696e-33,-4.7696e-33,-4.7696e-33,-4.7696e-33
2.3039e+02,4.5498e-12,0.0000e+00,-4.7521e-33,-4.7521e-33,-4.7521e-33,-4.7521e-33,-4.7521e-33,-4.7521e-33
2.3360e+02,4.5390e-12,0.0000e+00,-4.7343e-33,-4.7343e-33,-4.7343e-33,-4.7343e-33,-4.7343e-33,-4.7343e-33
2.3685e+02,4.5281e-12,0.0000e+00,-4.7162e-33,-4.7162e-33,-4.7162e-33,-4.7162e-33,-4.7162e-33,-4.7162e-33
2.4015e+02,4.5170e-12,0.0000e+00,-4.6979e-33,-4.6979e-33,-4.6979e-33,-4.6979e-33,-4.6979e-33,-4.6979e-33
2.4349e+02,4.5058e-12,0.0000e+00,-4.6794e-33,-4.6794e-33,-4.6794e-33,-4.6794e-33,-4.6794e-33,-4.6794e-33
2.4688e+02,4.4944e-12,0.0000e+00,-4.6606e-33,-4.6606e-33,-4.6606e-33,-4.6606e-33,-4.6606e-33,-4.6606e-33
2.5032e+02,4.4828e-12,0.0000e+00,-4.6415e-33,-4.6415e-33,-4.6415e-33,-4.6415e-33,-4.6415e-33,-4.6415e-33
2.5381e+02,4.4711e-12,0.0000e+00,-4.6222e-33,-4.6222e-33,-4.6222e-33,-4.6222e-33,-4.6222e-33,-4.6222e-33
2.5734e+02,4.4593e-12,0.0000e+00,-4.6027e-33,-4.6027e-33,-4.6027e-33,-4.6027e-33,-4.6027e-33,-4.6027e-33
2.6093e+02,4.4472e-12,0.0000e+00,-4.5829e-33,-4.5829e-33,-4.5829e-33,-4.5829e-33,-4.5829e-33,-4.5829e-33
2.6456e+02,4.4350e-12,0.0000e+00,-4.5628e-33,-4.5628e-33,-4.5628e-33,-4.5628e-33,-4.5628e-33,-4.5628e-33
2.6824e+02,4.4226e-12,0.0000e+00,-4.5425e-33,-4.5425e-33,-4.5425e-33,-4.5425e-33,-4.5425e-33,-4.5425e-33
2.7198e+02,4.4101e-12,0.0000e+00,-4.5219e-33,-4.5219e-33,-4.5219e-33,-4.5219e-33,-4.5219e-33,-4.5219e-33
2.7577e+02,4.3974e-12,0.0000e+00,-4.5010e-33,-4.5010e-33,-4.5010e-33,-4.5010e-33,-4.5010e-33,-4.5010e-33
2.7961e+02,4.3845e-12,0.0000e+00,-4.4798e-33,-4.4798e-33,-4.4798e-33,-4.4798e-33,-4.4798e-33,-4.4798e-33
2.8350e+02,4.3714e-12,0.0000e+00,-4.4584e-33,-4.4584e-33,-4.4584e-33,-4.4584e-33,-4.4584e-33,-4.4584e-33
2.8745e+02,4.3581e-12,0.0000e+00,-4.4367e-33,-4.4367e-33,-4.4367e-33,-4.4367e-33,-4.4367e-33,-4.4367e-33
2.9145e+02,4.3447e-12,0.0000e+00,-4.4147e-33,-4.4147e-33,-4.4147e-33,-4.4147e-33,-4.4147e-33,-4.4147e-33
2.9551e+02,4.3310e-12,0.0000e+00,-4.3924e-33,-4.3924e-33,-4.3924e-33,-4.3924e-33,-4.3924e-33,-4.3924e-33
2.9962e+02,4.3172e-12,0.0000e+00,-4.3698e-33,-4.3698e-33,-4.3698e-33,-4.3698e-33,-4.3698e-33,-4.3698e-33
3.0380e+02,4.3032e-12,0.0000e+00,-4.3470e-33,-4.3470e-33,-4.3470e-33,-4.3470e-33,-4.3470e-33,-4.3470e-33
3.0803e+02,4.2890e-12,0.0000e+00,-4.3238e-33,-4.3238e-33,-4.3238e-33,-4.3238e-33,-4.3238e-33,-4.3238e-33
3.1232e+02,4.2746e-12,0.0000e+00,-4.3003e-33,-4.3003e-33,-4.3003e-33,-4.3003e-33,-4.3003e-33,-4.3003e-33
3.1667e+02,4.2600e-12,0.0000e+00,-4.2766e-33,-4.2766e-33,-4.2766e-33,-4.2766e-33,-4.2766e-33,-4.2766e-33
3.2108e+02,4.2451e-12,0.0000e+00,-4.2525e-33,-4.2525e-33,-4.2525e-33,-4.2525e-33,-4.2525e-33,-4.2525e-33
3.2555e+02,4.2301e-12,0.0000e+00,-4.2281e-33,-4.2281e-33,-4.2281e-33,-4.2281e-33,-4.2281e-33,-4.2281e-33
3.3008e+02,4.2216e-12,0.0000e+00,-4.2169e-33,-4.2169e-33,-4.2169e-33,-4.2169e-33,-4.2169e-33,-4.2169e-33
3.3468e+02,4.2191e-12,0.0000e+00,-4.2176e-33,-4.2176e-33,-4.2176e-33,-4.2176e-33,-4.2176e-33,-4.2176e-33
3.3934e+02,4.2166e-12,0.0000e+00,-4.2184e-33,-4.2184e-33,-4.2184e-33,-4.2184e-33,-4.2184e-33,-4.2184e-33
3.4406e+02,4.2140e-12,0.0000e+00,-4.2191e-33,-4.2191e-33,-4.2191e-33,-4.2191e-33,-4.2191e-33,-4.2191e-33
3.4885e+02,4.2113e-12,0.0000e+00,-4.2198e-33,-4.2198e-33,-4.2198e-33,-4.2198e-33,-4.2198e-33,-4.2198e-33
3.5371e+02,4.2086e-12,0.0000e+00,-4.2206e-33,-4.2206e-33,-4.2206e-33,-4.2206e-33,-4.2206e-33,-4.2206e-33
3.5864e+02,4.2059e-12,0.0000e+00,-4.2213e-33,-4.2213e-33,-4.2213e-33,-4.2213e-33,-4.2213e-33,-4.2213e-33
3.6363e+02,4.2032e-12,0.0000e+00,-4.2220e-33,-4.2220e-33,-4.2220e-33,-4.2220e-33,-4.2220e-33,-4.2220e-33
3.6869e+02,4.2004e-12,0.0000e+00,-4.2227e-33,-4.2227e-33,-4.2227e-33,-4.2227e-33,-4.2227e-33,-4.2227e-33
3.7383e+02,4.1976e-12,0.0000e+00,-4.2234e-33,-4.2234e-33,-4.2234e-33,-4.2234e-33,-4.2234e-33,-4.2234e-33
3.7903e+02,4.1947e-12,0.0000e+00,-4.2242e-33,-4.2242e-33,-4.2242e-33,-4.2242e-33,-4.2242e-33,-4.2242e-33
3.8431e+02,4.1918e-12,0.0000e+00,-4.2249e-33,-4.2249e-33,-4.2249e-33,-4.2249e-33,-4.2249e-33,-4.2249e-33
3.8966e+02,4.1889e-12,0.0000e+00,-4.2256e-33,-4.2256e-33,-4.2256e-33,-4.2256e-33,-4.2256e-33,-4.2256e-33
3.9509e+02,4.1859e-12,0.0000e+00,-4.2263e-33,-4.2263e-33,-4.2263e-33,-4.2263e-33,-4.2263e-33,-4.2263e-33
4.0059e+02,4.1828e-12,0.0000e+00,-4.2270e-33,-4.2270e-33,-4.2270e-33,-4.2270e-33,-4.2270e-33,-4.2270e-33
4.0617e+02,4.1798e-12,0.0000e+00,-4.2276e-33,-4.2276e-33,-4.2276e-33,-4.2276e-33,-4.2276e-33,-4.2276e-33
4.1183e+02,4.1767e-12,0.0000e+00,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33
4.1756e+02,4.1735e-12,0.0000e+00,-4.2290e-33,-4.2290e-33,-4.2290e-33,-4.2290e-33,-4.2290e-33,-4.2290e-33
4.2338e+02,4.1703e-12,0.0000e+00,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33
4.2927e+02,4.1671e-12,0.0000e+00,-4.2303e-33,-4.2303e-33,-4.2303e-33,-4.2303e-33,-4.2303e-33,-4.2303e-33
4.3525e+02,4.1638e-12,0.0000e+00,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33
4.4131e+02,4.1604e-12,0.0000e+00,-4.2316e-33,-4.2316e-33,-4.2316e-33,-4.2316e-33,-4.2316e-33,-4.2316e-33
4.4746e+02,4.1570e-12,0.0000e+00,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33
4.5369e+02,4.1536e-12,0.0000e+00,-4.2329e-33,-4.2329e-33,-4.2329e-33,-4.2329e-33,-4.2329e-33,-4.2329e-33
4.6001e+02,4.1501e-12,0.0000e+00,-4.2335e-33,-4.2335e-33,-4.2335e-33,-4.2335e-33,-4.2335e-33,-4.2335e-33
4.6641e+02,4.1466e-12,0.0000e+00,-4.2341e-33,-4.2341e-33,-4.2341e-33,-4.2341e-33,-4.2341e-33,-4.2341e-33
4.7291e+02,4.1430e-12,0.0000e+00,-4.2347e-33,-4.2347e-33,-4.2347e-33,-4.2347e-33,-4.2347e-33,-4.2347e-33
4.7949e+02,4.1394e-12,0.0000e+00,-4.2352e-33,-4.2352e-33,-4.2352e-33,-4.2352e-33,-4.2352e-33,-4.2352e-33
4.8617e+02,4.1357e-12,0.0000e+00,-4.2358e-33,-4.2358e-33,-4.2358e-33,-4.2358e-33,-4.2358e-33,-4.2358e-33
4.9294e+02,4.1320e-12,0.0000e+00,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33
4.9980e+02,4.1282e-12,0.0000e+00,-4.2369e-33,-4.2369e-33,-4.2369e-33,-4.2369e-33,-4.2369e-33,-4.2369e-33
5.0676e+02,4.1244e-12,0.0000e+00,-4.2374e-33,-4.2374e-33,-4.2374e-33,-4.2374e-33,-4.2374e-33,-4.2374e-33
5.1382e+02,4.1205e-12,0.0000e+00,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33
5.2098e+02,4.1166e-12,0.0000e+00,-4.2383e-33,-4.2383e-33,-4.2383e-33,-4.2383e-33,-4.2383e-33,-4.2383e-33
5.2823e+02,4.1126e-12,0.0000e+00,-4.2388e-33,-4.2388e-33,-4.2388e-33,-4.2388e-33,-4.2388e-33,-4.2388e-33
5.3559e+02,4.1085e-12,0.0000e+00,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33
5.4304e+02,4.1044e-12,0.0000e+00,-4.2397e-33,-4.2397e-33,-4.2397e-33,-4.2397e-33,-4.2397e-33,-4.2397e-33
5.5061e+02,4.1003e-12,0.0000e+00,-4.2401e-33,-4.2401e-33,-4.2401e-33,-4.2401e-33,-4.2401e-33,-4.2401e-33
5.5827e+02,4.0960e-12,0.0000e+00,-4.2404e-33,-4.2404e-33,-4.2404e-33,-4.2404e-33,-4.2404e-33,-4.2404e-33
5.6605e+02,4.0918e-12,0.0000e+00,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33
5.7393e+02,4.0874e-12,0.0000e+00,-4.2411e-33,-4.2411e-33,-4.2411e-33,-4.2411e-33,-4.2411e-33,-4.2411e-33
5.8192e+02,4.0830e-12,0.0000e+00,-4.2414e-33,-4.2414e-33,-4.2414e-33,-4.2414e-33,-4.2414e-33,-4.2414e-33
5.9003e+02,4.0786e-12,0.0000e+00,-4.2417e-33,-4.2417e-33,-4.2417e-33,-4.2417e-33,-4.2417e-33,-4.2417e-33
5.9824e+02,4.0740e-12,0.0000e+00,-4.2419e-33,-4.2419e-33,-4.2419e-33,-4.2419e-33,-4.2419e-33,-4.2419e-33
6.0657e+02,4.0695e-12,0.0000e+00,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33
6.1502e+02,4.0648e-12,0.0000e+00,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33
6.2358e+02,4.0601e-12,0.0000e+00,-4.2424e-33,-4.2424e-33,-4.2424e-33,-4.2424e-33,-4.2424e-33,-4.2424e-33
6.3227e+02,4.0553e-12,0.0000e+00,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33
6.4107e+02,4.0505e-12,0.0000e+00,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33
6.5000e+02,4.0456e-12,0.0000e+00,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33
6.5905e+02,4.0406e-12,0.0000e+00,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33
6.6823e+02,4.0355e-12,0.0000e+00,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33,-4.2427e-33
6.7753e+02,4.0304e-12,0.0000e+00,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33,-4.2426e-33
6.8697e+02,4.0252e-12,0.0000e+00,-4.2425e-33,-4.2425e-33,-4.2425e-33,-4.2425e-33,-4.2425e-33,-4.2425e-33
6.9654e+02,4.0199e-12,0.0000e+00,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33,-4.2423e-33
7.0624e+02,4.0146e-12,0.0000e+00,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33,-4.2421e-33
7.1607e+02,4.0092e-12,0.0000e+00,-4.2418e-33,-4.2418e-33,-4.2418e-33,-4.2418e-33,-4.2418e-33,-4.2418e-33
7.2604e+02,4.0037e-12,0.0000e+00,-4.2415e-33,-4.2415e-33,-4.2415e-33,-4.2415e-33,-4.2415e-33,-4.2415e-33
7.3615e+02,3.9981e-12,0.0000e+00,-4.2412e-33,-4.2412e-33,-4.2412e-33,-4.2412e-33,-4.2412e-33,-4.2412e-33
7.4640e+02,3.9925e-12,0.0000e+00,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33,-4.2408e-33
7.5680e+02,3.9868e-12,0.0000e+00,-4.2403e-33,-4.2403e-33,-4.2403e-33,-4.2403e-33,-4.2403e-33,-4.2403e-33
7.6734e+02,3.9810e-12,0.0000e+00,-4.2398e-33,-4.2398e-33,-4.2398e-33,-4.2398e-33,-4.2398e-33,-4.2398e-33
7.7802e+02,3.9751e-12,0.0000e+00,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33,-4.2392e-33
7.8886e+02,3.9691e-12,0.0000e+00,-4.2386e-33,-4.2386e-33,-4.2386e-33,-4.2386e-33,-4.2386e-33,-4.2386e-33
7.9984e+02,3.9631e-12,0.0000e+00,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33,-4.2379e-33
8.1098e+02,3.9570e-12,0.0000e+00,-4.2371e-33,-4.2371e-33,-4.2371e-33,-4.2371e-33,-4.2371e-33,-4.2371e-33
8.2227e+02,3.9507e-12,0.0000e+00,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33,-4.2363e-33
8.3372e+02,3.9444e-12,0.0000e+00,-4.2353e-33,-4.2353e-33,-4.2353e-33,-4.2353e-33,-4.2353e-33,-4.2353e-33
8.4533e+02,3.9380e-12,0.0000e+00,-4.2344e-33,-4.2344e-33,-4.2344e-33,-4.2344e-33,-4.2344e-33,-4.2344e-33
8.5710e+02,3.9316e-12,0.0000e+00,-4.2333e-33,-4.2333e-33,-4.2333e-33,-4.2333e-33,-4.2333e-33,-4.2333e-33
8.6904e+02,3.9250e-12,0.0000e+00,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33,-4.2322e-33
8.8114e+02,3.9183e-12,0.0000e+00,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33,-4.2310e-33
8.9341e+02,3.9116e-12,0.0000e+00,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33,-4.2297e-33
9.0585e+02,3.9047e-12,0.0000e+00,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33,-4.2283e-33
9.1847e+02,3.8978e-12,0.0000e+00,-4.2268e-33,-4.2268e-33,-4.2268e-33,-4.2268e-33,-4.2268e-33,-4.2268e-33
9.3126e+02,3.8908e-12,0.0000e+00,-4.2252e-33,-4.2252e-33,-4.2252e-33,-4.2252e-33,-4.2252e-33,-4.2252e-33
9.4423e+02,3.8836e-12,0.0000e+00,-4.2236e-33,-4.2236e-33,-4.2236e-33,-4.2236e-33,-4.2236e-33,-4.2236e-33
9.5737e+02,3.8764e-12,0.0000e+00,-4.2218e-33,-4.2218e-33,-4.2218e-33,-4.2218e-33,-4.2218e-33,-4.2218e-33
9.7071e+02,3.8690e-12,0.0000e+00,-4.2200e-33,-4.2200e-33,-4.2200e-33,-4.2200e-33,-4.2200e-33,-4.2200e-33
9.8422e+02,3.8616e-12,0.0000e+00,-4.2180e-33,-4.2180e-33,-4.2180e-33,-4.2180e-33,-4.2180e-33,-4.2180e-33
9.9793e+02,3.8541e-12,0.0000e+00,-4.2159e-33,-4.2159e-33,-4.2159e-33,-4.2159e-33,-4.2159e-33,-4.2159e-33
1.0118e+03,3.8464e-12,0.0000e+00,-4.2138e-33,-4.2138e-33,-4.2138e-33,-4.2138e-33,-4.2138e-33,-4.2138e-33
1.0259e+03,3.8386e-12,0.0000e+00,-4.2115e-33,-4.2115e-33,-4.2115e-33,-4.2115e-33,-4.2115e-33,-4.2115e-33
1.0402e+03,3.8308e-12,0.0000e+00,-4.2090e-33,-4.2090e-33,-4.2090e-33,-4.2090e-33,-4.2090e-33,-4.2090e-33
1.0547e+03,3.8228e-12,0.0000e+00,-4.2065e-33,-4.2065e-33,-4.2065e-33,-4.2065e-33,-4.2065e-33,-4.2065e-33
1.0694e+03,3.8147e-12,0.0000e+00,-4.2039e-33,-4.2039e-33,-4.2039e-33,-4.2039e-33,-4.2039e-33,-4.2039e-33
1.0843e+03,3.8065e-12,0.0000e+00,-4.2011e-33,-4.2011e-33,-4.2011e-33,-4.2011e-33,-4.2011e-33,-4.2011e-33
1.0994e+03,3.7982e-12,0.0000e+00,-4.1981e-33,-4.1981e-33,-4.1981e-33,-4.1981e-33,-4.1981e-33,-4.1981e-33
1.1147e+03,3.7898e-12,0.0000e+00,-4.1951e-33,-4.1951e-33,-4.1951e-33,-4.1951e-33,-4.1951e-33,-4.1951e-33
1.1302e+03,3.7813e-12,0.0000e+00,-4.1919e-33,-4.1919e-33,-4.1919e-33,-4.1919e-33,-4.1919e-33,-4.1919e-33
1.1459e+03,3.7726e-12,0.0000e+00,-4.1885e-33,-4.1885e-33,-4.1885e-33,-4.1885e-33,-4.1885e-33,-4.1885e-33
1.1619e+03,3.7638e-12,0.0000e+00,-4.1850e-33,-4.1850e-33,-4.1850e-33,-4.1850e-33,-4.1850e-33,-4.1850e-33
1.1781e+03,3.7549e-12,0.0000e+00,-4.1814e-33,-4.1814e-33,-4.1814e-33,-4.1814e-33,-4.1814e-33,-4.1814e-33
1.1945e+03,3.7459e-12,0.0000e+00,-4.1776e-33,-4.1776e-33,-4.1776e-33,-4.1776e-33,-4.1776e-33,-4.1776e-33
1.2111e+03,3.7367e-12,0.0000e+00,-4.1736e-33,-4.1736e-33,-4.1736e-33,-4.1736e-33,-4.1736e-33,-4.1736e-33
1.2280e+03,3.7274e-12,0.0000e+00,-4.1695e-33,-4.1695e-33,-4.1695e-33,-4.1695e-33,-4.1695e-33,-4.1695e-33
1.2451e+03,3.7180e-12,0.0000e+00,-4.1651e-33,-4.1651e-33,-4.1651e-33,-4.1651e-33,-4.1651e-33,-4.1651e-33
1.2624e+03,3.7085e-12,0.0000e+00,-4.1606e-33,-4.1606e-33,-4.1606e-33,-4.1606e-33,-4.1606e-33,-4.1606e-33
1.2800e+03,3.6988e-12,0.0000e+00,-4.1560e-33,-4.1560e-33,-4.1560e-33,-4.1560e-33,-4.1560e-33,-4.1560e-33
1.2978e+03,3.6890e-12,0.0000e+00,-4.1511e-33,-4.1511e-33,-4.1511e-33,-4.1511e-33,-4.1511e-33,-4.1511e-33
1.3159e+03,3.6790e-12,0.0000e+00,-4.1460e-33,-4.1460e-33,-4.1460e-33,-4.1460e-33,-4.1460e-33,-4.1460e-33
1.3342e+03,3.6690e-12,0.0000e+00,-4.1408e-33,-4.1408e-33,-4.1408e-33,-4.1408e-33,-4.1408e-33,-4.1408e-33
1.3528e+03,3.6587e-12,0.0000e+00,-4.1353e-33,-4.1353e-33,-4.1353e-33,-4.1353e-33,-4.1353e-33,-4.1353e-33
1.3716e+03,3.6484e-12,0.0000e+00,-4.1296e-33,-4.1296e-33,-4.1296e-33,-4.1296e-33,-4.1296e-33,-4.1296e-33
1.3907e+03,3.6378e-12,0.0000e+00,-4.1237e-33,-4.1237e-33,-4.1237e-33,-4.1237e-33,-4.1237e-33,-4.1237e-33
1.4101e+03,3.6272e-12,0.0000e+00,-4.1176e-33,-4.1176e-33,-4.1176e-33,-4.1176e-33,-4.1176e-33,-4.1176e-33
1.4297e+03,3.6164e-12,0.0000e+00,-4.1113e-33,-4.1113e-33,-4.1113e-33,-4.1113e-33,-4.1113e-33,-4.1113e-33
1.4496e+03,3.6054e-12,0.0000e+00,-4.1047e-33,-4.1047e-33,-4.1047e-33,-4.1047e-33,-4.1047e-33,-4.1047e-33
1.4698e+03,3.5943e-12,0.0000e+00,-4.0979e-33,-4.0979e-33,-4.0979e-33,-4.0979e-33,-4.0979e-33,-4.0979e-33
1.4903e+03,3.5830e-12,0.0000e+00,-4.0908e-33,-4.0908e-33,-4.0908e-33,-4.0908e-33,-4.0908e-33,-4.0908e-33
