# x         Y_DM           Y_eq_DM         Y_Coannihilator           Y_eq_Coannihilator
3.904023999999976269e+01 1.703030342467335813e-10 1.154164645235377961e-17 3.249610848419988000e-25 1.098210723769625146e-18
3.912023999999976098e+01 1.699836033638636035e-10 1.068602477538990409e-17 2.827966048651481671e-25 1.014091820499586443e-18
3.920023999999975928e+01 1.696666836132272697e-10 9.893775010250374204e-18 2.461462622066449298e-25 9.364105919276579898e-19
3.928023999999975757e+01 1.693522456523546320e-10 9.160208030491237306e-18 2.142839190259218520e-25 8.646748023330068479e-19
3.936023999999975587e+01 1.690402641747820122e-10 8.480981322438146481e-18 1.866499362520231373e-25 7.984298175307590771e-19
3.944023999999975416e+01 1.687307057956799286e-10 7.852073391660141903e-18 1.625794113199325860e-25 7.372557353837715154e-19
3.952023999999975246e+01 1.684235433968372703e-10 7.269760057095645256e-18 1.416373796879088658e-25 6.807647350633380737e-19
3.960023999999975075e+01 1.681187497035450592e-10 6.730592493774322096e-18 1.234168242036852258e-25 6.285986284015469106e-19
3.968023999999974905e+01 1.678162970205826027e-10 6.231376895309025390e-18 1.075599271745866582e-25 5.804265979448622117e-19
3.976023999999974734e+01 1.675161577413442145e-10 5.769155636811113963e-18 9.375799902770895863e-26 5.359431074893872755e-19
3.984023999999974563e+01 1.672183055815443820e-10 5.341189827664984426e-18 8.174279041221506753e-26 4.948659719597563514e-19
3.992023999999974393e+01 1.669227146412252991e-10 4.944943151734644480e-18 7.128123636830301972e-26 4.569345744933623487e-19
4.000023999999974222e+01 1.666293592665573713e-10 4.578066900114309169e-18 6.217088785866301400e-26 4.219082195151098346e-19
4.008023999999974052e+01 1.663382142414233964e-10 4.238386108519722469e-18 5.423584967397838698e-26 3.895646114413680318e-19
4.016023999999973881e+01 1.660492549148113837e-10 3.923886717888426435e-18 4.732327294095665763e-26 3.596984494402918692e-19
4.024023999999973711e+01 1.657624566562527352e-10 3.632703682752663158e-18 4.130033217248758666e-26 3.321201294042867452e-19
4.032023999999973540e+01 1.654777954663097130e-10 3.363109957503388932e-18 3.605157286185643137e-26 3.066545449636925742e-19
4.040023999999973370e+01 1.651952475421301006e-10 3.113506295810106937e-18 3.147663392402927798e-26 2.831399799926751253e-19
4.048023999999973199e+01 1.649147893519774426e-10 2.882411803228962555e-18 2.748826110411288779e-26 2.614270856331462707e-19
4.056023999999973029e+01 1.646363980767540256e-10 2.668455187448579127e-18 2.401057872500501502e-26 2.413779353935349301e-19
4.064023999999972858e+01 1.643600508456084176e-10 2.470366654715313980e-18 2.097760447854000245e-26 2.228651523698693845e-19
4.072023999999972688e+01 1.640857245704680167e-10 2.286970404770592383e-18 1.833195207294633949e-26 2.057711030899546131e-19
4.080023999999972517e+01 1.638133972810966943e-10 2.117177680145147218e-18 1.602369193539676809e-26 1.899871529002954200e-19
4.088023999999972347e+01 1.635430472093574931e-10 1.959980328908655856e-18 1.400938451393120878e-26 1.754129782023927122e-19
4.096023999999972176e+01 1.632746528167778784e-10 1.814444842987501769e-18 1.225122997392182616e-26 1.619559312025354528e-19
4.104023999999972006e+01 1.630081930927364318e-10 1.679706836955740056e-18 1.071632872777278516e-26 1.495304531696152411e-19
4.112023999999971835e+01 1.627436473029510642e-10 1.554965934791179125e-18 9.376043285184649571e-27 1.380575325006045508e-19
4.120023999999971664e+01 1.624809950088017736e-10 1.439481034484878594e-18 8.205441848826530082e-27 1.274642041753830944e-19
4.128023999999971494e+01 1.622202159421554715e-10 1.332565922612317427e-18 7.182815511494121322e-27 1.176830874430288994e-19
4.136023999999971323e+01 1.619612900493691218e-10 1.233585213030967565e-18 6.289258228245761514e-27 1.086519588224339263e-19
4.144023999999971153e+01 1.617041977747226347e-10 1.141950585774050956e-18 5.508301136747619457e-27 1.003133577223983198e-19
4.152023999999970982e+01 1.614489198134846973e-10 1.057117303975027550e-18 4.825596728807970962e-27 9.261422219181945754e-20
4.160023999999970812e+01 1.611954370928951155e-10 9.785809882920936896e-19 4.228643343780100706e-27 8.550555250036031224e-20
4.168023999999970641e+01 1.609437305174952645e-10 9.058746298163114810e-19 3.706546026399644840e-27 7.894210042531013375e-20
4.176023999999970471e+01 1.606937810558135672e-10 8.385658238497853293e-19 3.249808120713570811e-27 7.288208228232466678e-20
4.184023999999970300e+01 1.604455703435145254e-10 7.762542082396912913e-19 2.850149415881679129e-27 6.728691388738109240e-20
4.192023999999970130e+01 1.601990804160670260e-10 7.185690911576638126e-19 2.500349338789850819e-27 6.212096577552372415e-20
4.200023999999969959e+01 1.599542935340447775e-10 6.651672543289914443e-19 2.194110434805106652e-27 5.735133712966965397e-20
4.208023999999969789e+01 1.597111922013815663e-10 6.157309187488802269e-19 1.925939222096560366e-27 5.294764699074875522e-20
4.216023999999969618e+01 1.594697590516765734e-10 5.699658608797069496e-19 1.691042680111230856e-27 4.888184142942321551e-20
4.224023999999969448e+01 1.592299768889444454e-10 5.275996682093371212e-19 1.485238043020071204e-27 4.512801546032053918e-20
4.232023999999969277e+01 1.589918289470643708e-10 4.883801238713958208e-19 1.304874131429326221e-27 4.166224857273745863e-20
4.240023999999969107e+01 1.587552986649408867e-10 4.520737107886822386e-19 1.146763326777722724e-27 3.846245283767631320e-20
4.248023999999968936e+01 1.585203697048375098e-10 4.184642265051584460e-19 1.008122108394327347e-27 3.550823263046542184e-20
4.256023999999968765e+01 1.582870259486223961e-10 3.873515005242462613e-19 8.865192994041608503e-28 3.278075508152661275e-20
4.264023999999968595e+01 1.580552511955445145e-10 3.585502065753570678e-19 7.798311034453862007e-28 3.026263043559368686e-20
4.272023999999968424e+01 1.578250293210254150e-10 3.318887627902231009e-19 6.862017615158118119e-28 2.793780156224882406e-20
4.280023999999968254e+01 1.575963448743404153e-10 3.072083132889331048e-19 6.040091547903914473e-28 2.579144191844231196e-20
4.288023999999968083e+01 1.573691824181472972e-10 2.843617851557014560e-19 5.318353188592626272e-28 2.380986131705338475e-20
4.296023999999967913e+01 1.571435268078524190e-10 2.632130152290753629e-19 4.684403505410100561e-28 2.198041890486838889e-20
4.304023999999967742e+01 1.569193631176994131e-10 2.436359415431680750e-19 4.127398296776514156e-28 2.029144279890307040e-20
4.312023999999967572e+01 1.566966768590563596e-10 2.255138546379844640e-19 3.637850439496102724e-28 1.873215587208717006e-20
4.320023999999967401e+01 1.564754534330432850e-10 2.087387043102377254e-19 3.207459264656761623e-28 1.729260721819029557e-20
4.328023999999967231e+01 1.562556783909135744e-10 1.932104577033035337e-19 2.828959808930835552e-28 1.596360886178395153e-20
4.336023999999967060e+01 1.560373376507296939e-10 1.788365049380541979e-19 2.495991648282422973e-28 1.473667731219118362e-20
4.344023999999966890e+01 1.558204172931356060e-10 1.655311087670356847e-19 2.202985258686565575e-28 1.360397959101954100e-20
4.352023999999966719e+01 1.556049034798779538e-10 1.532148949944475740e-19 1.945062497588861507e-28 1.255828339116307284e-20
4.360023999999966549e+01 1.553907825070973795e-10 1.418143806451801202e-19 1.717949596906347344e-28 1.159291105130181681e-20
4.368023999999966378e+01 1.551780408028468009e-10 1.312615370891873760e-19 1.517901244952604273e-28 1.070169705406860628e-20
4.376023999999966207e+01 1.549666648749071978e-10 1.214933855340170933e-19 1.341634523802849051e-28 9.878948778352561177e-21
4.384023999999966037e+01 1.547566406874108087e-10 1.124516224896178481e-19 1.186062833762156221e-28 9.119410256805813165e-21
4.392023999999965866e+01 1.545479562190075005e-10 1.040822729867055470e-19 1.048926154620904005e-28 8.418228708647776159e-21
4.400023999999965696e+01 1.543405987580931466e-10 9.633536949405113256e-20 9.279956566004189108e-29 7.770923635429574812e-21
4.408023999999965525e+01 1.541345558643380191e-10 8.916465463200827581e-20 8.213164201890544152e-29 7.173358283656300228e-21
4.416023999999965355e+01 1.539298150342897723e-10 8.252730592032898588e-20 7.271763597237159194e-29 6.621713293151870557e-21
4.424023999999965184e+01 1.537263640304657502e-10 7.638368092865009242e-20 6.440725644453495806e-29 6.112462363901293147e-21
4.432023999999965014e+01 1.535241907690726532e-10 7.069708131873205297e-20 5.706853510937106195e-29 5.642349786890733588e-21
4.440023999999964843e+01 1.533232832074799119e-10 6.543353437931441419e-20 5.058556484550896346e-29 5.208369696279687484e-21
4.448023999999964673e+01 1.531236295615547503e-10 6.056159075797425266e-20 4.485650739043332457e-29 4.807746911148627393e-21
4.456023999999964502e+01 1.529252180848152495e-10 5.605213719023850367e-20 3.979186489799890164e-29 4.437919245141148071e-21
4.464023999999964332e+01 1.527280370586693584e-10 5.187822311498828703e-20 3.531295972804827149e-29 4.096521171626245736e-21
4.472023999999964161e+01 1.525320749139293026e-10 4.801490014740808009e-20 3.135060310970377800e-29 3.781368740601599092e-21
4.480023999999963991e+01 1.523373203400103595e-10 4.443907345687564899e-20 2.784393128620522413e-29 3.490445651497295469e-21
4.488023999999963820e+01 1.521437623692715890e-10 4.112936416769770879e-20 2.473938559386525201e-29 3.221890393370195750e-21
4.496023999999963650e+01 1.519513900668090165e-10 3.806598196589356556e-20 2.198982565716557158e-29 2.973984370751954379e-21
4.504023999999963479e+01 1.517601924275921304e-10 3.523060715569760869e-20 1.955374829515236391e-29 2.745140939666068952e-21
4.512023999999963308e+01 1.515701587818030098e-10 3.260628146544602690e-20 1.739459675911454656e-29 2.533895284106012882e-21
4.520023999999963138e+01 1.513812786899887524e-10 3.017730695436905598e-20 1.548016216855339399e-29 2.338895068600600483e-21
4.528023999999962967e+01 1.511935429519249932e-10 2.792915241982724337e-20 1.378534161406471966e-29 2.158891807418493734e-21
4.536023999999962797e+01 1.510069393973788856e-10 2.584836674899831511e-20 1.227990872407063391e-29 1.992732895514525572e-21
4.544023999999962626e+01 1.508214584002256047e-10 2.392249870019637906e-20 1.094334538403873292e-29 1.839354250521298006e-21
4.552023999999962456e+01 1.506370899674290879e-10 2.214002263713654692e-20 9.756295559375261367e-30 1.697773518970931030e-21
4.560023999999962285e+01 1.504538229857396111e-10 2.049026977476645307e-20 8.700342152987153325e-30 1.567083803515010642e-21
4.568023999999962115e+01 1.502716483084558150e-10 1.896336452798204734e-20 7.761931724927887011e-30 1.446447871220629352e-21
4.576023999999961944e+01 1.500905562758638876e-10 1.755016558482153279e-20 6.927636943435476403e-30 1.335092806076960646e-21
4.584023999999961774e+01 1.499105384317279888e-10 1.624221135376637211e-20 6.186972674145862628e-30 1.232305071669599232e-21
4.592023999999961603e+01 1.497315835873563433e-10 1.503166946073937003e-20 5.527306712097808185e-30 1.137425952586327800e-21
4.600023999999961433e+01 1.495536828930045528e-10 1.391128999542758176e-20 4.940032014524523461e-30 1.049847345525664432e-21
4.608023999999961262e+01 1.493768271588125667e-10 1.287436222881770763e-20 4.417013759912399628e-30 9.690078733025475733e-22
4.616023999999961092e+01 1.492010063601312113e-10 1.191467454444216910e-20 3.950493783657998641e-30 8.943892969985231121e-22
4.624023999999960921e+01 1.490262121635076144e-10 1.102647734491954250e-20 3.534746823206138737e-30 8.255132033996765230e-22
4.632023999999960751e+01 1.488524356516678777e-10 1.020444871304458362e-20 3.164091939747298628e-30 7.619379466166371906e-22
4.640023999999960580e+01 1.486796681033373341e-10 9.443662623046484444e-21 2.833498973307714693e-30 7.032558243974347988e-22
4.648023999999960409e+01 1.485079007134061478e-10 8.739559512785206586e-21 2.538518504318711330e-30 6.490904711374669672e-22
4.656023999999960239e+01 1.483371247369775190e-10 8.087919041685084255e-21 2.275207563053172371e-30 5.990944509692899833e-22
4.664023999999960068e+01 1.481673314967778001e-10 7.484834872194815836e-21 2.040070588066473475e-30 5.529470355883986027e-22
4.672023999999959898e+01 1.479985125422991960e-10 6.926691324590788530e-21 1.830007424496086119e-30 5.103521526468690908e-22
4.680023999999959727e+01 1.478306594701725564e-10 6.410141766077407195e-21 1.642267789362797111e-30 4.710364916324540930e-22
4.688023999999959557e+01 1.476637639717610737e-10 5.932088605449902140e-21 1.474410852166476714e-30 4.347477551533369272e-22
4.696023999999959386e+01 1.474978180060715074e-10 5.489664774132442179e-21 1.324269420377305236e-30 4.012530444746178524e-22
4.704023999999959216e+01 1.473328134503206267e-10 5.080216583244840827e-21 1.189918870651600967e-30 3.703373690075549799e-22
4.712023999999959045e+01 1.471687423590362763e-10 4.701287854536095999e-21 1.069649154793160009e-30 3.418022702419360703e-22
4.720023999999958875e+01 1.470055968764360471e-10 4.350605230601386708e-21 9.619403532581958469e-31 3.154645513411222044e-22
4.728023999999958704e+01 1.468433691486337901e-10 4.026064576816187210e-21 8.654410971296275924e-31 2.911551042922731342e-22
4.736023999999958534e+01 1.466820514950966053e-10 3.725718393917621705e-21 7.789493123135908081e-31 2.687178271260380069e-22
4.744023999999958363e+01 1.465216363208971603e-10 3.447764166178475785e-21 7.013953744740496871e-31 2.480086242937938154e-22
4.752023999999958193e+01 1.463621161155249031e-10 3.190533575688445799e-21 6.318271539796885708e-31 2.288944838206755673e-22
4.760023999999958022e+01 1.462034833234435143e-10 2.952482518413505207e-21 5.693968225815557576e-31 2.112526253418939841e-22
4.768023999999957852e+01 1.460457303746411431e-10 2.732181862478346379e-21 5.133491302517601017e-31 1.949697135818211736e-22
4.776023999999957681e+01 1.458888499909041619e-10 2.528308893536879817e-21 4.630109467469728072e-31 1.799411322525662295e-22
4.784023999999957510e+01 1.457328349913518384e-10 2.339639396188004904e-21 4.177821574032502852e-31 1.660703137340109962e-22
4.792023999999957340e+01 1.455776781931717665e-10 2.165040324182741114e-21 3.771275709647646096e-31 1.532681202531006171e-22
4.800023999999957169e+01 1.454233725721689804e-10 2.003463015676545451e-21 3.405696660552682061e-31 1.414522726086281221e-22
4.808023999999956999e+01 1.452699111807201324e-10 1.853936913028324001e-21 3.076822348386664959e-31 1.305468227910772479e-22
4.816023999999956828e+01 1.451172871467333909e-10 1.715563749654324939e-21 2.780847222238687933e-31 1.204816671271579868e-22
4.824023999999956658e+01 1.449654936726257350e-10 1.587512169228857725e-21 2.514372043144078937e-31 1.111920968372693670e-22
4.832023999999956487e+01 1.448145239548563235e-10 1.469012745100939646e-21 2.274359440670644630e-31 1.026183831328565874e-22
4.840023999999956317e+01 1.446643713421818889e-10 1.359353370181940242e-21 2.058094114512292463e-31 9.470539420113760401e-23
4.848023999999956146e+01 1.445150292552205828e-10 1.257874989768276889e-21 1.863147831224800514e-31 8.740224162820176786e-23
4.856023999999955976e+01 1.443664910439347274e-10 1.163967651808237243e-21 1.687348412440199249e-31 8.066195399942300867e-23
4.864023999999955805e+01 1.442187501455198715e-10 1.077066851015302971e-21 1.528751769319810114e-31 7.444117558971015893e-23
4.872023999999955635e+01 1.440718002039449263e-10 9.966501449831215611e-22 1.385617203362270681e-31 6.869988821628359815e-23
4.880023999999955464e+01 1.439256348439853691e-10 9.222340220800005627e-22 1.256385723786357345e-31 6.340115447465511691e-23
4.888023999999955294e+01 1.437802477574163940e-10 8.533710024030067203e-22 1.139660474994846840e-31 5.851088071504915838e-23
4.896023999999955123e+01 1.436356328521070992e-10 7.896469544625652776e-22 1.034189255759537297e-31 5.399759824262650990e-23
4.904023999999954953e+01 1.434917840258793110e-10 7.306786115559066560e-22 9.388492875805597685e-32 4.983226134130931078e-23
4.912023999999954782e+01 1.433486951665498736e-10 6.761112729796779746e-22 8.526334314196299935e-32 4.598806082851585064e-23
4.920023999999954611e+01 1.432063602257710719e-10 6.256166763354604493e-22 7.746378840241879685e-32 4.244025194736424156e-23
4.928023999999954441e+01 1.430647733663820786e-10 5.788910282034427196e-22 7.040511878384424467e-32 3.916599549454955973e-23
4.936023999999954270e+01 1.429239287387207305e-10 5.356531814051675842e-22 6.401446244135234969e-32 3.614421116671128267e-23
4.944023999999954100e+01 1.427838204801147611e-10 4.956429479517000452e-22 5.822635273166799878e-32 3.335544218622463770e-23
4.952023999999953929e+01 1.426444428479026791e-10 4.586195375840052897e-22 5.298194680721329852e-32 3.078173033946976423e-23
4.960023999999953759e+01 1.425057900632638528e-10 4.243601125625494269e-22 4.822834037904538415e-32 2.840650062722163793e-23
4.968023999999953588e+01 1.423678563514338080e-10 3.926584500576524684e-22 4.391794918645428685e-32 2.621445478828099569e-23
4.976023999999953418e+01 1.422306361621492832e-10 3.633237041350726537e-22 4.000795166260647578e-32 2.419147301422689947e-23
4.984023999999953247e+01 1.420941240721135023e-10 3.361792599264423973e-22 3.645980008157038948e-32 2.232452322556627540e-23
4.992023999999953077e+01 1.419583145747031591e-10 3.110616731251581244e-22 3.323878629919992941e-32 2.060157732794109887e-23
5.000023999999952906e+01 1.418232022193088785e-10 2.878196884583429350e-22 3.031364386554035094e-32 1.901153391171718893e-23
5.008023999999952736e+01 1.416887817493529123e-10 2.663133312576316162e-22 2.765619326538297195e-32 1.754414689950929844e-23
5.016023999999952565e+01 1.415550478929634342e-10 2.464130666885879387e-22 2.524103165713271450e-32 1.618995968427494243e-23
5.024023999999952395e+01 1.414219953625515138e-10 2.279990216031324626e-22 2.304525068846980929e-32 1.494024433574642048e-23
5.032023999999952224e+01 1.412896189928621847e-10 2.109602643538773628e-22 2.104818127071927145e-32 1.378694548542695453e-23
5.040023999999952053e+01 1.411579136020930944e-10 1.951941382559433898e-22 1.923116979698938633e-32 1.272262853032404427e-23
5.048023999999951883e+01 1.410268741289250375e-10 1.806056447027467156e-22 1.757737360138497319e-32 1.174043182325575977e-23
5.056023999999951712e+01 1.408964955584918498e-10 1.671068722393057002e-22 1.607158008733861942e-32 1.083402254309014334e-23
5.064023999999951542e+01 1.407667727682680273e-10 1.546164681716056582e-22 1.470004575492952387e-32 9.997555961853826049e-24
5.072023999999951371e+01 1.406377014335359599e-10 1.430591495450897113e-22 1.345181266499878162e-32 9.225637847400103761e-24
5.080023999999951201e+01 1.405092758893987241e-10 1.323652505609665989e-22 1.231341305301201636e-32 8.513289760419451207e-24
5.088023999999951030e+01 1.403814914400447043e-10 1.224703037171469375e-22 1.127531461753592924e-32 7.855917023117233315e-24
5.096023999999950860e+01 1.402543433329785442e-10 1.133146521624545256e-22 1.032835221752656450e-32 7.249279154004252735e-24
5.104023999999950689e+01 1.401278268519646599e-10 1.048430909397012742e-22 9.464210529291591288e-33 6.689462579051343234e-24
5.112023999999950519e+01 1.400019373273399332e-10 9.700453496613931684e-23 8.675368420839432336e-33 6.172855444048325273e-24
5.120023999999950348e+01 1.398766701354378905e-10 8.975171175994744458e-23 7.955011540409409385e-33 5.696124366477919335e-24
5.128023999999950178e+01 1.397520206980243588e-10 8.304087706960906187e-23 7.296964296920704181e-33 5.256192977648777032e-24
5.136023999999950007e+01 1.396279844281963897e-10 7.683155170022676059e-23 6.695628296561859450e-33 4.850222117310058159e-24
5.144023999999949837e+01 1.395045568049912628e-10 7.108627795780097639e-23 6.145926231022244880e-33 4.475591553567933319e-24
5.152023999999949666e+01 1.393817334007274149e-10 6.577039425003721227e-23 5.643251536873288222e-33 4.129883110704243909e-24
5.160023999999949496e+01 1.392595096836421710e-10 6.085182649104172625e-23 5.183424149447858485e-33 3.810865096529850752e-24
5.168023999999949325e+01 1.391378809009348677e-10 5.630089505796564320e-23 4.762361253963870698e-33 3.516477929239412068e-24
5.176023999999949154e+01 1.390168430400570695e-10 5.209013614086829895e-23 4.376956364679522672e-33 3.244820871430617720e-24
5.184023999999948984e+01 1.388963918276214713e-10 4.819413641334384651e-23 4.024068977911921991e-33 2.994139786054487337e-24
5.192023999999948813e+01 1.387765230314165012e-10 4.458938003131309739e-23 3.700845376289515210e-33 2.762815835619912801e-24
5.200023999999948643e+01 1.386572324599125700e-10 4.125410704129388841e-23 3.404693154814698370e-33 2.549355052030357049e-24
5.208023999999948472e+01 1.385385159617741649e-10 3.816818234787887538e-23 3.133254856135469265e-33 2.352378710017045712e-24
5.216023999999948302e+01 1.384203694253795154e-10 3.531297445347151361e-23 2.884385931341700083e-33 2.170614442292506044e-24
5.224023999999948131e+01 1.383027887180619288e-10 3.267124324194071652e-23 2.656134957571685013e-33 2.002888039308702355e-24
5.232023999999947961e+01 1.381857698064143953e-10 3.022703613210338319e-23 2.446725423414058699e-33 1.848115880900440196e-24
5.240023999999947790e+01 1.380693086955443395e-10 2.796559197715358748e-23 2.254539593157041581e-33 1.705297951151065598e-24
5.248023999999947620e+01 1.379534013682313836e-10 2.587325213263039595e-23 2.078103939681224142e-33 1.573511391563703486e-24
5.256023999999947449e+01 1.378380438892276116e-10 2.393737815852982443e-23 1.916075641127379031e-33 1.451904551077672700e-24
5.264023999999947279e+01 1.377232327975456475e-10 2.214627566097879995e-23 1.767375937980942299e-33 1.339691494661620809e-24
5.272023999999947108e+01 1.376089635174226239e-10 2.048912381573253724e-23 1.630670036767639985e-33 1.236146935160279113e-24
5.280023999999946938e+01 1.374952324140998793e-10 1.895591014986964453e-23 1.505000486097067538e-33 1.140601555791415058e-24
5.288023999999946767e+01 1.373820357145976994e-10 1.753737018961328500e-23 1.389440838787598102e-33 1.052437693198836920e-24
5.296023999999946597e+01 1.372693696790073348e-10 1.622493161143017741e-23 1.283139184419128707e-33 9.710853532850135168e-25
5.304023999999946426e+01 1.371572305645874080e-10 1.501066256059422276e-23 1.185329513966527979e-33 8.960185341848119538e-25
5.312023999999946255e+01 1.370456146554868388e-10 1.388722382642796843e-23 1.095305124695212598e-33 8.267518327162878167e-25
5.320023999999946085e+01 1.369345184308862357e-10 1.284782458659754254e-23 1.012420217943246782e-33 7.628373124665613993e-25
5.328023999999945914e+01 1.368239382191423594e-10 1.188618145427303399e-23 9.360854154490764723e-34 7.038616133526644782e-25
5.336023999999945744e+01 1.367138703682537100e-10 1.099648058180671804e-23 8.657617992111235618e-34 6.494432840497609892e-25
5.344023999999945573e+01 1.366043114099865252e-10 1.017334259294415363e-23 8.009564027774212058e-34 5.992303201123412746e-25
5.352023999999945403e+01 1.364952578532278475e-10 9.411790132577462027e-24 7.412182821307968589e-34 5.528978919363560701e-25
5.360023999999945232e+01 1.363867060314334629e-10 8.707217838778980932e-24 6.861348773974334876e-34 5.101462479316271660e-25
5.368023999999945062e+01 1.362786525158839237e-10 8.055364556410463370e-24 6.353284090034242640e-34 4.706987794003721658e-25
5.376023999999944891e+01 1.361710939030978121e-10 7.452287625074533499e-24 5.884537362959030962e-34 4.343002346581847352e-25
5.384023999999944721e+01 1.360640268175911633e-10 6.894339086646235306e-24 5.451934988818223303e-34 4.007150708937848055e-25
5.392023999999944550e+01 1.359574479145430291e-10 6.378143669156940444e-24 5.052569236643967471e-34 3.697259331499951968e-25
5.400023999999944380e+01 1.358513538360828083e-10 5.900578414489812650e-24 4.683779823572106501e-34 3.411322506265731179e-25
5.408023999999944209e+01 1.357457410089858311e-10 5.458753827222927967e-24 4.342940820536805501e-34 3.147489412602854449e-25
5.416023999999944039e+01 1.356406064637238464e-10 5.049996431108028079e-24 4.028032410815549651e-34 2.904052162346327627e-25
5.424023999999943868e+01 1.355359469759185470e-10 4.671832628136508807e-24 3.736997741012297386e-34 2.679434767147369404e-25
5.432023999999943698e+01 1.354317593503241519e-10 4.321973762979403475e-24 3.467949527907680514e-34 2.472182956966225352e-25
5.440023999999943527e+01 1.353280404201759748e-10 3.998302302838974826e-24 3.219156431293222693e-34 2.280954784080730379e-25
5.448023999999943356e+01 1.352247870319373951e-10 3.698859049458901230e-24 2.989028852983229505e-34 2.104511952039436740e-25
5.456023999999943186e+01 1.351219959640611573e-10 3.421831306251912668e-24 2.776107083004115677e-34 1.941711813656642592e-25
5.464023999999943015e+01 1.350196640914905727e-10 3.165541929248571625e-24 2.579049949524928138e-34 1.791499986454949388e-25
5.472023999999942845e+01 1.349177883600588223e-10 2.928439195891225544e-24 2.396624909202064889e-34 1.652903537937385201e-25
5.480023999999942674e+01 1.348163657426707438e-10 2.709087430619030547e-24 2.227698996049187132e-34 1.525024696741656271e-25
5.488023999999942504e+01 1.347153932390038319e-10 2.506158330744021048e-24 2.071230475644955635e-34 1.407035049116383936e-25
5.496023999999942333e+01 1.346148678752131419e-10 2.318422940335487851e-24 1.926261223249428382e-34 1.298170183286025729e-25
5.504023999999942163e+01 1.345147866534764768e-10 2.144744223729295599e-24 1.791909826818750210e-34 1.197724747156614640e-25
5.512023999999941992e+01 1.344151466521804619e-10 1.984070193890662686e-24 1.667365084740457147e-34 1.105047887478098271e-25
5.520023999999941822e+01 1.343159449754742885e-10 1.835427554198531899e-24 1.551880256738168757e-34 1.019539041036862615e-25
5.528023999999941651e+01 1.342171787526904287e-10 1.697915815312739841e-24 1.444767765945821221e-34 9.406440507211857351e-26
5.536023999999941481e+01 1.341188451383647468e-10 1.570701851645630824e-24 1.345394317853019941e-34 8.678515813959996167e-26
5.544023999999941310e+01 1.340209412618752878e-10 1.453014864607988269e-24 1.253176513156055045e-34 8.006898124560067832e-26
5.552023999999941140e+01 1.339234643300472334e-10 1.344141722249648363e-24 1.167576654233168618e-34 7.387233857098742838e-26
5.560023999999940969e+01 1.338264115193241713e-10 1.243422647182412349e-24 1.088099132396893877e-34 6.815505888944377385e-26
5.568023999999940798e+01 1.337297800276590477e-10 1.150247226771568215e-24 1.014286972656916860e-34 6.288007566369654051e-26
5.576023999999940628e+01 1.336335671317258039e-10 1.064050721524120063e-24 9.457186545015942222e-35 5.801318720860435905e-26
5.584023999999940457e+01 1.335377701316595500e-10 9.843106493988790047e-25 8.820053008673073314e-35 5.352283537254686537e-26
5.592023999999940287e+01 1.334423863034254885e-10 9.105436254264918776e-25 8.227880824213434434e-35 4.937990130801061501e-26
5.600023999999940116e+01 1.333474129934617153e-10 8.423024375664124184e-25 7.677357497421488733e-35 4.555751701249422182e-26
5.608023999999939946e+01 1.332528476182992072e-10 7.791733411517053360e-25 7.165424310731637927e-35 4.203089142257676103e-26
5.616023999999939775e+01 1.331586875694280126e-10 7.207735555907051005e-25 6.689256703809253156e-35 3.877714993790082202e-26
5.624023999999939605e+01 1.330649302134578536e-10 6.667489482135301991e-25 6.246245595600043650e-35 3.577518633845750979e-26
5.632023999999939434e+01 1.329715729862390015e-10 6.167718912803910316e-25 5.833979878095470726e-35 3.300552613854204174e-26
5.640023999999939264e+01 1.328786133455157765e-10 5.705392792124412358e-25 5.450230997180503309e-35 3.045020049454162724e-26
5.648023999999939093e+01 1.327860487004593677e-10 5.277706940724802698e-25 5.092938902902414542e-35 2.809262985184180716e-26
5.656023999999938923e+01 1.326938765507054426e-10 4.882067082170123437e-25 4.760198242682747790e-35 2.591751657899513094e-26
5.664023999999938752e+01 1.326020943952206346e-10 4.516073138683413234e-25 4.450246663641548374e-35 2.391074589530064855e-26
5.672023999999938582e+01 1.325106997321622587e-10 4.177504701213048759e-25 4.161453675942025534e-35 2.205929445149510326e-26
5.680023999999938411e+01 1.324196901254418708e-10 3.864307586077005907e-25 3.892310154933759979e-35 2.035114597265995214e-26
5.688023999999938241e+01 1.323290631593841643e-10 3.574581396969946500e-25 3.641419110518621512e-35 1.877521341804906753e-26
5.696023999999938070e+01 1.322388164385136865e-10 3.306568017187202112e-25 3.407487029561158305e-35 1.732126715462378634e-26
5.704023999999937899e+01 1.321489475873443213e-10 3.058640962531855781e-25 3.189315910506740568e-35 1.597986867992041097e-26
5.712023999999937729e+01 1.320594542056000215e-10 2.829295530567528777e-25 2.985796034521205242e-35 1.474230946571534768e-26
5.720023999999937558e+01 1.319703339572708835e-10 2.617139686685448786e-25 2.795899005611876466e-35 1.360055452702815635e-26
5.728023999999937388e+01 1.318815845702908307e-10 2.420885631901739307e-25 2.618671553094565276e-35 1.254719035152751215e-26
5.736023999999937217e+01 1.317932037026829627e-10 2.239342001417997294e-25 2.453230108407312353e-35 1.157537685257623691e-26
5.744023999999937047e+01 1.317051890700166367e-10 2.071406646785407040e-25 2.298755255607769007e-35 1.067880303514523210e-26
5.752023999999936876e+01 1.316175383715886022e-10 1.916059958037338372e-25 2.154486997483662241e-35 9.851646087819789842e-27
